canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,freq_total,freq_docs,created_at,updated_at
1691,c0 c1 processor,,"[""c0 c1 processors""]",[],[1691],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1692,p0 p,,[],[],[1692],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1693,task id,,"[""task IDs""]",[],[1693],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1700,slurm cpu bind flag user,,"[""Slurm --cpu bind flag users""]",[],[1700],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1701,problem,,[],[],[1701],9,7,2026-01-15T09:05:57,2026-01-15T09:05:57
1703,single mask node slurm high level flag,,"[""single mask nodes Slurm high level flags""]",[],[1703],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1704,limitation slurm,,"[""limitation Slurm""]",[],[1704],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1708,task ids,,"[""task IDs""]",[],[1708],4,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1721,extension slurm utility,,"[""extensions Slurm utilities""]",[],[1721],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1722,sinfo,,[],[],[1722],12,8,2026-01-15T09:05:57,2026-01-15T09:05:57
1728,thu sep,,"[""Thu Sep""]",[],[1728],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1729,nodelist node partition,,"[""NODELIST NODES PARTITION""]",[],[1729],4,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1731,output format,,"[""output formats""]",[],[1731],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1735,processor information number,,[],[],[1735],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1740,squeue,,[],[],[1740],20,10,2026-01-15T09:05:57,2026-01-15T09:05:57
1743,socket node,,"[""sockets node""]",[],[1743],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1745,thread core,,"[""threads core""]",[],[1745],3,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1746,squeue output,,[],[],[1746],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1747,copy,,"[""copies""]",[],[1747],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1749,resource,,"[""Resources""]",[],[1749],103,32,2026-01-15T09:05:57,2026-01-15T09:05:57
1750,squeue command,,[],[],[1750],6,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1752,tmp,,[],[],[1752],6,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1753,batch job,,[],[],[1753],34,9,2026-01-15T09:05:57,2026-01-15T09:05:57
1757,allocation,,"[""Allocation""]",[],[1757],8,8,2026-01-15T09:05:57,2026-01-15T09:05:57
1758,job count,,"[""multiple jobs count""]",[],"[1758, 9678]",7,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1765,sleep,,[],[],[1765],6,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1766,scontrol job,,[],[],[1766],5,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1767,allocnode,,"[""AllocNode""]",[],[1767],3,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1768,jobstate,,"[""JobState""]",[],[1768],5,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1769,endtime,,"[""EndTime""]",[],[1769],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1770,nodelist,,"[""--nodelist"", ""NodeList""]",[],"[1770, 10898]",6,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1772,configuration setting slurm.conf,file,"[""Configuration settings slurm.conf""]",[],[1772],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1779,taskprolog,,"[""TaskProlog""]",[],[1779],5,5,2026-01-15T09:05:57,2026-01-15T09:05:57
1780,program,,[],[],[1780],20,7,2026-01-15T09:05:57,2026-01-15T09:05:57
1781,execution,,[],[],[1781],5,5,2026-01-15T09:05:57,2026-01-15T09:05:57
1782,taskepilog,,"[""TaskEpilog""]",[],[1782],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1784,task launch plugin,,[],[],[1784],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1785,resource management node,,[],[],[1785],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1786,task specific processor,,"[""tasks specific processors""]",[],[1786],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1789,task cgroup,,[],[],[1789],7,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1796,nodename,,"[""NodeName""]",[],[1796],39,16,2026-01-15T09:05:57,2026-01-15T09:05:57
1800,gre,,"[""GRES""]","[""GRES""]",[1800],19,5,2026-01-15T09:05:57,2026-01-15T09:05:57
1803,detail slurm implementation gre support,,"[""details Slurm implementation GRES support""]",[],[1803],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1805,data structure,,"[""Data Structures""]",[],[1805],6,6,2026-01-15T09:05:57,2026-01-15T09:05:57
1806,slurm node job job step,,"[""Slurm nodes jobs job steps""]",[],[1806],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1809,"gpu:2,nic:1 string visible slurm command",,"[""gpu:2,nic:1 string visible Slurm commands""]",[],[1809],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1811,datum structure slurmctld daemon,,"[""data structures slurmctld daemon""]",[],[1811],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1812,gres_list,,[],[],[1812],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1815,structure,,"[""structures""]",[],[1815],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1826,gpu,,"[""--gpu""]",[],"[1826, 3342]",43,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1832,mode operation,,"[""Mode Operation""]",[],[1832],10,10,2026-01-15T09:05:57,2026-01-15T09:05:57
1833,slurmd daemon,,[],[],[1833],21,10,2026-01-15T09:05:57,2026-01-15T09:05:57
1834,configuration file,,"[""configuration files""]",[],[1834],18,13,2026-01-15T09:05:57,2026-01-15T09:05:57
1839,slurmd slurmctld daemon node registration time,,[],[],[1839],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1840,slurmctld daemon maintain gre information data structure,,"[""slurmctld daemon maintains GRES information data structures""]",[],[1840],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1841,resource resource,,"[""resources resources""]",[],[1841],6,5,2026-01-15T09:05:57,2026-01-15T09:05:57
1842,slurmctld daemon gre information job,,"[""slurmctld daemon GRES information jobs""]",[],[1842],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1857,credential,,[],[],[1857],11,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1859,resource job,,"[""resources job""]",[],[1859],16,11,2026-01-15T09:05:57,2026-01-15T09:05:57
1861,linux,,"[""Linux""]",[],[1861],7,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1871,large cluster,,"[""larger clusters""]",[],[1871],6,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1872,configless slurm feature,,"[""Configless Slurm feature""]",[],[1872],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1873,slurmd process user command,,"[""slurmd process user commands""]",[],[1873],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1874,login node,,"[""login nodes""]",[],[1874],8,5,2026-01-15T09:05:57,2026-01-15T09:05:57
1876,compute,,[],[],[1876],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1879,slurmd startup,,[],[],[1879],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1880,config file,,"[""config files""]",[],[1880],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1882,dns srv record,,"[""DNS SRV records""]",[],[1882],3,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1883,client,,[],[],[1883],18,8,2026-01-15T09:05:57,2026-01-15T09:05:57
1884,client command,,"[""client commands""]",[],[1884],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1892,setup,,"[""Setup""]",[],[1892],5,5,2026-01-15T09:05:57,2026-01-15T09:05:57
1894,slurmctldparameter,,"[""SlurmctldParameters""]",[],[1894],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1895,enable_configless slurm.conf,file,[],[],[1895],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1896,slurmd config slurmctld,,"[""slurmd configs slurmctld""]",[],[1896],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1897,slurmd conf server option,,"[""slurmd --conf server option""]",[],[1897],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1900,command line option,,[],[],[1900],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1903,slurmctl backup,,[],[],[1903],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1904,slurmctld._tcp,,[],[],[1904],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1905,slurmctl primary,,[],[],[1905],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1906,information slurmd startup,,[],[],[1906],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1908,slurm ha setup,,"[""Slurm HA setup""]",[],[1908],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1909,initial testing,,"[""Initial Testing""]",[],[1909],4,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1910,slurmd,,"[""multiple slurmd""]",[],"[1910, 8001]",24,12,2026-01-15T09:05:57,2026-01-15T09:05:57
1912,config file slurmdspooldir conf,,"[""Config files SlurmdSpoolDir conf""]",[],[1912],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1914,run slurm conf,,[],[],[1914],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1916,comment slurm.conf slurmctld node,,[],[],[1916],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1917,scontrol reconfig,,[],[],[1917],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1918,config,,[],[],[1918],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1919,nodename slurmd,,"[""NodeName slurmd""]",[],[1919],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1920,systemd,,[],[],[1920],9,6,2026-01-15T09:05:57,2026-01-15T09:05:57
1921,conditionpathexists present unit file slurmd,,"[""ConditionPathExists present unit file slurmd""]",[],[1921],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1922,slurmd.service file,,[],[],[1922],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1923,entry,,[],[],[1923],4,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1924,additional config file,,"[""additional config files""]",[],[1924],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1926,adjacent slurm.conf,file,[],[],[1926],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1931,order precedence,,[],[],[1931],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1933,slurmd conf server,,"[""slurmd --conf server""]",[],[1933],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1935,local slurm config file,,[],[],[1935],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1936,user command,,"[""user commands""]",[],[1936],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1937,slurm config file run slurm conf,,[],[],[1937],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1938,slurm_conf_server environment variable,,"[""SLURM_CONF_SERVER environment variable""]",[],[1938],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1941,change configuration file scontrol reconfig slurmd restart,,"[""changes configuration file scontrol reconfig slurmd restart""]",[],[1941],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1942,acct_gather.conf,file,[],[],[1942],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1943,cgroup.conf,file,[],[],[1943],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1944,gres.conf,file,[],[],[1944],5,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1945,helpers.conf,file,[],[],[1945],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1946,job_container.conf,file,[],[],[1946],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1947,mpi.conf,file,[],[],[1947],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1948,gang scheduling job,,"[""gang scheduling jobs""]",[],[1948],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1955,preemption,,"[""Preemption""]",[],[1955],8,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1957,gang scheduler,,"[""Gang scheduler""]",[],[1957],9,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1963,gang scheduling logic,,[],[],[1963],3,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1964,resource partition,,"[""resources partition""]",[],[1964],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1966,schedulertimeslice interval,,"[""SchedulerTimeslice interval""]",[],[1966],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1967,running job,,[],[],[1967],9,7,2026-01-15T09:05:57,2026-01-15T09:05:57
1969,heterogeneous job,,"[""Heterogeneous jobs""]",[],[1969],22,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1970,gang scheduling operation,,"[""gang scheduling operations""]",[],[1970],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1971,important configuration parameter,,"[""important configuration parameters""]",[],[1971],4,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1972,slurm gang scheduler,,"[""Slurm gang scheduler""]",[],[1972],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1974,select cons_tre plugin,,"[""select cons_tres plugin""]",[],[1974],7,6,2026-01-15T09:05:57,2026-01-15T09:05:57
1976,memory job,,[],[],[1976],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1977,memory page,,[],[],[1977],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
1978,selecttypeparameter,,"[""SelectTypeParameters""]",[],[1978],15,5,2026-01-15T09:05:57,2026-01-15T09:05:57
1980,memory resource,,"[""Memory resource""]",[],[1980],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1981,cr_core_memory,,"[""CR_Core_Memory""]",[],[1981],9,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1982,job request,,"[""job requests""]",[],[1982],7,5,2026-01-15T09:05:57,2026-01-15T09:05:57
1983,defmempercpu default memory,,"[""DefMemPerCPU default memory""]",[],[1983],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1984,default memory,,[],[],[1984],4,4,2026-01-15T09:05:57,2026-01-15T09:05:57
1985,maxmempercpu maximum memory,,"[""MaxMemPerCPU maximum memory""]",[],[1985],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1986,maximum memory,,[],[],[1986],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1987,node slurm.conf,file,[],[],[1987],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1989,jobacctgathertype jobacctgatherfrequency,,"[""JobAcctGatherType JobAcctGatherFrequency""]",[],[1989],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1992,jobacctgathertype jobacctgatherfrequency parameter,,"[""JobAcctGatherType JobAcctGatherFrequency parameters""]",[],[1992],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1993,accounting,,[],[],[1993],12,10,2026-01-15T09:05:57,2026-01-15T09:05:57
1994,memory limit,,"[""memory limits""]",[],[1994],6,5,2026-01-15T09:05:57,2026-01-15T09:05:57
1995,preemptmode,,"[""PreemptMode""]",[],[1995],11,2,2026-01-15T09:05:57,2026-01-15T09:05:57
1996,gang option slurm.conf manpage option,,"[""GANG option slurm.conf manpage options""]",[],[1996],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
1999,cluster level,,[],[],[1999],3,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2001,hand,,[],[],[2001],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
2003,partition preemptmode,,"[""partitions PreemptMode""]",[],[2003],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2004,suspend gang,,"[""SUSPEND GANG""]",[],[2004],5,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2005,case time slicing,,[],[],[2005],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2006,job different partition,,"[""jobs different partitions""]",[],[2006],5,3,2026-01-15T09:05:57,2026-01-15T09:05:57
2008,duration,,[],[],[2008],3,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2009,schedulertimeslice,,"[""SchedulerTimeSlice""]",[],[2009],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2010,interval second slurm.conf,file,"[""interval seconds slurm.conf""]",[],[2010],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2013,oversubscribe,,"[""--oversubscribe"", ""OverSubscribe""]",[],"[2013, 3378]",23,5,2026-01-15T09:05:57,2026-01-15T09:05:57
2014,partition oversubscribe,,"[""partition OverSubscribe""]",[],[2014],4,3,2026-01-15T09:05:57,2026-01-15T09:05:57
2015,force partition,,"[""FORCE partitions""]",[],[2015],3,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2016,place,,[],[],[2016],8,6,2026-01-15T09:05:57,2026-01-15T09:05:57
2018,additional parameter,,[],[],[2018],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2019,default max_share,,[],[],[2019],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2021,force:,,"[""FORCE:""]",[],[2021],3,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2023,configuration change,,"[""configuration changes""]",[],[2023],4,4,2026-01-15T09:05:57,2026-01-15T09:05:57
2024,change plugin setting slurm,,"[""change plugin settings Slurm""]",[],[2024],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2025,restart daemon,,"[""restart daemons""]",[],[2025],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2028,track resource,,"[""track resources""]",[],[2028],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2029,partition active bitmap,,[],[],[2029],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2030,track,,"[""tracks""]",[],[2030],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2031,job slurm cluster time new job,,"[""jobs Slurm cluster time new job""]",[],[2031],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2033,active bitmap,,[],[],[2033],3,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2051,good,,[],[],[2051],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
2053,squeue i,,"[""squeue -i""]",[],[2053],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2056,simple,,"[""Simple""]",[],[2056],5,5,2026-01-15T09:05:57,2026-01-15T09:05:57
2058,force,,"[""FORCE""]","[""FORCE""]",[2058],5,4,2026-01-15T09:05:57,2026-01-15T09:05:57
2062,gang,,"[""GANG""]","[""GANG""]",[2062],4,3,2026-01-15T09:05:57,2026-01-15T09:05:57
2063,schedulertype,,"[""SchedulerType""]",[],[2063],5,5,2026-01-15T09:05:57,2026-01-15T09:05:57
2065,simple load,,[],[],[2065],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2066,app,,[],[],[2066],4,4,2026-01-15T09:05:57,2026-01-15T09:05:57
2072,jobstep allocation,,[],[],[2072],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2081,backfill scheduler,,[],[],[2081],6,4,2026-01-15T09:05:57,2026-01-15T09:05:57
2088,consumable resource,,"[""Consumable Resource""]",[],[2088],10,5,2026-01-15T09:05:57,2026-01-15T09:05:57
2095,cpu node node,,"[""CPUs node nodes""]",[],[2095],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2098,core job,,"[""cores job""]",[],[2098],3,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2099,grep select,,"[""grep Select""]",[],[2099],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2100,load sinfo,,[],[],[2100],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2102,cr_cpu_memory,,"[""CR_CPU_Memory""]",[],[2102],6,3,2026-01-15T09:05:57,2026-01-15T09:05:57
2112,scancel command,,[],[],[2112],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
2113,sigstop sigcont signal,,"[""SIGSTOP SIGCONT signals""]",[],[2113],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2115,slurm mailing list,,"[""Slurm mailing lists""]",[],[2115],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2116,slurm announce@schedmd.com,,"[""slurm-announce@schedmd.com""]",[],[2116],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2117,communication slurm release schedmd,,"[""communications Slurm releases SchedMD""]",[],[2117],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2119,slurm users@schedmd.com,,"[""slurm-users@schedmd.com""]",[],[2119],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2120,discussion slurm community,,"[""discussion Slurm community""]",[],[2120],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2121,slurm system administrator discussion community,,"[""Slurm system administrators discussion community""]",[],[2121],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2122,support,,[],[],[2122],10,6,2026-01-15T09:05:57,2026-01-15T09:05:57
2123,person,,[],[],[2123],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2128,http: groups.google.com group slurm user,,"[""http://groups.google.com/group/slurm-users""]",[],[2128],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2129,mpi,,"[""--mpi"", ""MPI""]","[""MPI""]","[2129, 2223]",11,5,2026-01-15T09:05:57,2026-01-15T09:05:57
2130,type mpi,,"[""type MPI""]",[],[2130],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2133,resource allocation job,,[],[],[2133],5,3,2026-01-15T09:05:57,2026-01-15T09:05:57
2134,launch task slurm infrastructure srun,,"[""launches tasks Slurm infrastructure srun""]",[],[2134],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2135,launch task mechanism slurm ssh rsh,,"[""launches tasks mechanism Slurm SSH RSH""]",[],[2135],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2136,slurm monitoring control,,"[""Slurm monitoring control""]",[],[2136],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2138,ssh,,"[""SSH""]","[""SSH""]",[2138],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2139,slurm epilog,,"[""Slurm epilog""]",[],[2139],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2140,task job allocation,,"[""tasks job allocation""]",[],[2140],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2141,pam_slurm_adopt,,[],[],[2141],15,5,2026-01-15T09:05:57,2026-01-15T09:05:57
2143,task cpu,,"[""tasks CPUs""]",[],[2143],3,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2144,proper configuration essential slurm,,"[""Proper configuration essential Slurm""]",[],[2144],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2150,mpi implementation appropriate slurm plugin,,"[""MPI implementation appropriate Slurm plugin""]",[],[2150],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2153,suitable slurm mpi plugin,,"[""suitable Slurm MPI plugin""]",[],[2153],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2154,slurm rpm slurm libpmi package,,"[""Slurm RPMs slurm libpmi package""]",[],[2154],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2157,source,,[],[],[2157],12,10,2026-01-15T09:05:57,2026-01-15T09:05:57
2161,segfault,,[],[],[2161],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2162,hwloc version,,[],[],[2162],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2163,link instruction variety mpi pmi slurm,,"[""Links instructions varieties MPI PMI Slurm""]",[],[2163],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2164,pmix,,"[""PMIx""]",[],[2164],13,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2165,open mpi,,"[""Open MPI""]",[],[2165],3,3,2026-01-15T09:05:57,2026-01-15T09:05:57
2166,intel mpi,,"[""Intel MPI""]",[],[2166],5,3,2026-01-15T09:05:57,2026-01-15T09:05:57
2167,mpich,,"[""MPICH""]","[""MPICH""]",[2167],5,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2168,mvapich,,"[""MVAPICH""]","[""MVAPICH""]",[2168],9,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2171,detail,,"[""details""]",[],[2171],7,6,2026-01-15T09:05:57,2026-01-15T09:05:57
2173,slurm pmix,,"[""Slurm PMIx""]",[],[2173],3,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2176,slurm support pmix,,"[""Slurm support PMIx""]",[],[2176],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2185,building slurm pmix support,,"[""Building Slurm PMIx support""]",[],[2185],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2186,configure time slurm,,"[""configure time Slurm""]",[],[2186],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2189,previous location slurm configure script,,"[""previous locations Slurm configure script""]",[],[2189],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2192,user@testbox:~ slurm 22.,,"[""user@testbox:~/slurm/22.""]",[],[2192],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2193,user@testbox:~ slurm_rpm rpmbuild,,"[""user@testbox:~/slurm_rpm rpmbuild""]",[],[2193],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2194,define,,"[""--define""]",[],[2194],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2195,home user slurm 22.05 inst,,"[""home user slurm/22.05 inst""]",[],[2195],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2196,home user slurm 22.05 inst lib *pmi,,"[""home user slurm/22.05 inst lib/*pmi""]",[],[2196],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2197,user user,,[],[],[2197],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2198,jul,,[],[],[2198],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2199,lrwxrwxrwx,,[],[],[2199],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2207,library,,"[""libraries""]",[],[2207],9,5,2026-01-15T09:05:57,2026-01-15T09:05:57
2210,conflict,,[],[],[2210],2,2,2026-01-15T09:05:57,2026-01-15T09:05:57
2211,pmix pmix security domain slurm authentication issue,,"[""PMIx PMIx security domain Slurm authentication issues""]",[],[2211],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2215,test environment multiple slurmd tmpf option slurm.conf,file,"[""test environment multiple slurmd TmpFS option slurm.conf""]",[],[2215],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2217,number node directory slurm pmix plugin,,"[""number nodes directories Slurm PMIx plugin""]",[],[2217],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2220,testing slurm pmix,,"[""Testing Slurm PMIx""]",[],[2220],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2221,mpi implementation,,"[""MPI implementation""]",[],[2221],7,5,2026-01-15T09:05:57,2026-01-15T09:05:57
2224,mpi plugin type,,"[""MPI plugin types""]",[],[2224],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2225,cray_shasta,,[],[],[2225],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2226,pmi,,"[""PMI-""]",[],"[2226, 2315]",8,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2228,openmpi,,"[""OpenMPI""]",[],[2228],2,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2229,pointing slurm pmi,,"[""pointing Slurm PMI-""]",[],[2229],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2236,pmi2 slurm.conf,file,[],[],[2236],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
2245,behavior slurm pmix plugin,,"[""behavior Slurm PMIx plugin""]",[],[2245],1,1,2026-01-15T09:05:57,2026-01-15T09:05:57
