term_id,term_text,term_lemma,length_tokens,tf,df,idf,tf_idf,updated_at
565,science,science,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
566,account chemistry,account chemistry,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
567,physics parent,physic parent,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
568,similar syntax,similar syntax,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
569,user da,user da,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
570,default account,default account,2,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
571,test execute,test execute,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
572,user brian Account,user brian account,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
573,account test,account test,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
574,other accounts,other account,2,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
575,future,future,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
576,attempt,attempt,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
577,job submission command,job submission command,3,2.0,2,1.5108256237659907,3.0216512475319814,2025-11-30T22:57:43Z
578,specific partitions,specific partition,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
579,other associations,other association,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
580,same Account,same account,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
581,Name Cluster name,name cluster name,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
582,Account Options,account option,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
583,sacctmgr options,sacctmgr option,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
584,Description Description,description description,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
585,account name,account name,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
586,different bank accounts,different bank account,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
587,different points,different point,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
588,account hierarchy,account hierarchy,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
589,parent account,parent account,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
590,User Options,user option,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
591,accounting privileges,accounting privilege,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
592,database object,database object,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
593,other operators,other operator,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
594,regular uses,regular use,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
595,PrivateData flag,privatedata flag,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
596,Create,create,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
597,Alter,alter,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
598,Delete Reservations,delete reservation,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
599,same level,same level,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
600,privileges,privilege,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
601,served slurmctld,served slurmctld,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
602,slurm user,slurm user,2,3.0,2,1.5108256237659907,4.532476871297972,2025-11-30T22:57:43Z
603,DefaultAccount Default account,defaultaccount default account,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
604,Default wckey,default wckey,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
605,NewName Use,newname use,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
606,accounting database,accounting database,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
607,Partition Name,partition name,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
608,Slurm partition,slurm partition,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
609,Limit Enforcement,limit enforcement,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
610,Various limits,various limit,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
611,Resource Limits web page,resource limit web page,4,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
612,Other options,other option,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
613,explanation,explanation,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
614,Resource Limits document,resource limit document,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
615,Modifying Entities,modifying entitie,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
616,many different options,many different option,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
617,SQL,sql,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
618,like fashion,like fashion,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
619,key words,key word,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
620,typical execute line,typical execute line,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
621,following form,following form,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
622,change,change,1,6.0,2,1.5108256237659907,9.064953742595945,2025-11-30T22:57:43Z
623,appropriate Slurm daemons,appropriate slurm daemon,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
624,Entities,entitie,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
625,modify example,modify example,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
626,set options,set option,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
627,following execute line,following execute line,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
628,user records,user record,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
629,user brian,user brian,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
630,brian,brian,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
631,most cases,most case,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
632,removed entities,removed entity,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
633,typographical errors,typographical error,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
634,track,track,1,2.0,2,1.5108256237659907,3.0216512475319814,2025-11-30T22:57:43Z
635,usage data,usage datum,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
636,Accounting Interpretation,accounting interpretation,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
637,Slurm accounting,slurm accounting,2,2.0,2,1.5108256237659907,3.0216512475319814,2025-11-30T22:57:43Z
638,parallel computing,parallel computing,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
639,reason,reason,1,5.0,3,1.2231435513142097,6.1157177565710485,2025-11-30T22:57:43Z
640,statistics,statistic,1,2.0,2,1.5108256237659907,3.0216512475319814,2025-11-30T22:57:43Z
641,task level,task level,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
642,user processes,user process,2,2.0,2,1.5108256237659907,3.0216512475319814,2025-11-30T22:57:43Z
643,step,step,1,34.0,4,1.0,34.0,2025-11-30T22:57:43Z
644,part,part,1,3.0,2,1.5108256237659907,4.532476871297972,2025-11-30T22:57:43Z
645,many parallel tasks,many parallel task,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
646,srun -n,srun -n,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
647,JobAcctGather plugin,jobacctgather plugin,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
648,metrics,metric,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
649,Trackable Resources,trackable resource,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
650,cpu,cpu,1,59.0,2,1.5108256237659907,89.13871180219346,2025-11-30T22:57:43Z
651,memory,memory,1,4.0,2,1.5108256237659907,6.043302495063963,2025-11-30T22:57:43Z
652,energy,energy,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
653,interval,interval,1,2.0,2,1.5108256237659907,3.0216512475319814,2025-11-30T22:57:43Z
654,JobAcctGatherFrequency,jobacctgatherfrequency,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
655,freq option,freq option,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
656,command line,command line,2,8.0,2,1.5108256237659907,12.086604990127926,2025-11-30T22:57:43Z
657,poll,poll,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
658,nature,nature,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
659,standalone values,standalone value,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
660,data structure,data structure,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
661,TresUsageInTot field,tresusageintot field,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
662,sstat,sstat,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
663,job runtime,job runtime,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
664,sum,sum,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
665,gathered metrics,gathered metric,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
666,TresUsageInTot,tresusageintot,1,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
667,same example,same example,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
668,TresUsageInMax,tresusageinmax,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
669,maximum memory peak,maximum memory peak,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
670,TresUsageInMaxNode,tresusageinmaxnode,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
671,TresUsageInMaxTask,tresusageinmaxtask,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
672,task i d,task i d,3,6.0,2,1.5108256237659907,9.064953742595945,2025-11-30T22:57:43Z
673,largest memory peak,large memory peak,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
674,event,event,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
675,dedicated fields MaxRSS,dedicated field maxrss,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
676,MaxRSSNode,maxrssnode,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
677,MaxRSSTask,maxrsstask,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
678,Other considerations,other consideration,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
679,consumption,consumption,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
680,other jobs,other job,2,3.0,2,1.5108256237659907,4.532476871297972,2025-11-30T22:57:43Z
681,many tasks,many task,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
682,running,running,1,2.0,2,1.5108256237659907,3.0216512475319814,2025-11-30T22:57:43Z
683,processes,process,1,8.0,2,1.5108256237659907,12.086604990127926,2025-11-30T22:57:43Z
684,other tools,other tool,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
685,TresUsage * fields,tresusage * field,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
686,different meanings,different meaning,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
687,peaks,peak,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
688,TresUsageInAve,tresusageinave,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
689,average memory peaks,average memory peak,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
690,MaxRSS,maxrss,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
691,outlier task,outli task,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
692,much memory,much memory,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
693,indication,indication,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
694,single task processes,single task process,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
695,maximum memory,maximum memory,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
696,step memory peak,step memory peak,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
697,Profiling,profiling,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
698,HDF,hdf,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
699,InfluxDB,influxdb,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
700,other ways,other way,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
701,administrator overview,administrator overview,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
702,IBM Spectrum LSF,ibm spectrum lsf,3,6.0,2,1.5108256237659907,9.064953742595945,2025-11-30T22:57:43Z
703,various types,various type,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
704,workload,workload,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
705,cluster operations,cluster operation,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
706,LSF cluster overview,lsf cluster overview,3,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
707,overview,overview,1,3.0,2,1.5108256237659907,4.532476871297972,2025-11-30T22:57:43Z
708,important LSF directories,important lsf directory,3,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
709,configuration files,configuration file,2,23.0,1,1.916290731874155,44.07468683310557,2025-11-30T22:57:43Z
710,LSF,lsf,1,115.0,2,1.5108256237659907,173.74494673308894,2025-11-30T22:57:43Z
711,LSF daemons,lsf daemon,2,30.0,1,1.916290731874155,57.48872195622465,2025-11-30T22:57:43Z
712,reconfigure cluster properties,reconfigure cluster property,3,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T22:57:43Z
713,LSF status,lsf statu,2,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T22:57:43Z
714,LSF jobs,lsf job,2,8.0,1,1.916290731874155,15.33032585499324,2025-11-30T22:57:43Z
715,LSF problems,lsf problem,2,7.0,1,1.916290731874155,13.414035123119085,2025-11-30T22:57:43Z
716,common LSF problems,common lsf problem,3,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T22:57:43Z
717,LSF error messages,lsf error message,3,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T22:57:43Z
718,solution,solution,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
719,IBM,ibm,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
720,LSF terms,lsf term,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
721,concepts,concept,1,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T22:57:43Z
722,LSF basic terms,lsf basic term,3,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
723,Cluster characteristics,cluster characteristic,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
724,installation,installation,1,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T22:57:43Z
725,cluster administrators,cluster administrator,2,4.0,2,1.5108256237659907,6.043302495063963,2025-11-30T22:57:43Z
726,File systems,file system,2,8.0,1,1.916290731874155,15.33032585499324,2025-11-30T22:57:43Z
727,networks,network,1,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T22:57:43Z
728,Important directories,important directory,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
729,LSF configuration,lsf configuration,2,6.0,2,1.5108256237659907,9.064953742595945,2025-11-30T22:57:43Z
730,several configuration files,several configuration file,3,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
731,behavior,behavior,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
733,several states,several state,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
734,PEND,pend,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
735,queue,queue,1,37.0,2,1.5108256237659907,55.900548079341654,2025-11-30T22:57:43Z
736,scheduling,scheduling,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
737,dispatch,dispatch,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
738,exit value,exit value,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
739,EXIT,exit,1,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
740,nonzero exit value,nonzero exit value,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
741,PSUSP,psusp,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
742,USUSP,ususp,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
743,SSUSP,ssusp,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
744,LSF system,lsf system,2,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T22:57:43Z
745,Post-processing,post-processing,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
746,mbatchd daemon,mbatchd daemon,2,15.0,1,1.916290731874155,28.744360978112326,2025-11-30T22:57:43Z
747,sbatchd daemon,sbatchd daemon,2,7.0,1,1.916290731874155,13.414035123119085,2025-11-30T22:57:43Z
748,chunk job queue,chunk job queue,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
749,members,member,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
750,chunk job,chunk job,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
751,ZOMBI state,zombi state,2,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
752,UNKWN,unkwn,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
753,execution host,execution host,2,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T22:57:43Z
754,re-runnable job,re-runnable job,2,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
755,UNKWN status,unkwn statu,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
756,kill signal,kill signal,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
757,bkill command,bkill command,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
758,UNKWN state,unkwn state,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
759,UNKWN job,unkwn job,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
760,REMOVE_HUNG_JOBS_FOR parameter,remove_hung_jobs_for parameter,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
761,lsb.params file,lsb.param file,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
762,hung jobs,hung job,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
763,REMOVE_HUNG_JOBS_FOR,remove_hung_jobs_for,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
764,bkill,bkill,1,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
765,running job,running job,2,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T22:57:43Z
766,status,statu,1,13.0,1,1.916290731874155,24.911779514364017,2025-11-30T22:57:43Z
767,signal,signal,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
768,job processes,job process,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
769,reply,reply,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
770,ZOMBI,zombi,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
771,typical cases,typical case,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
772,procedure,procedure,1,31.0,2,1.5108256237659907,46.835594336745714,2025-11-30T22:57:43Z
773,LSF host,lsf host,2,10.0,1,1.916290731874155,19.162907318741553,2025-11-30T22:57:43Z
774,individual computer,individual computer,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
775,processor,processor,1,6.0,2,1.5108256237659907,9.064953742595945,2025-11-30T22:57:43Z
776,Multiprocessor hosts,multiprocessor host,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
777,parallel jobs,parallel job,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
778,single process queue,single process queue,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
779,single machine,single machine,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
780,own process queue,own process queue,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
781,group,group,1,7.0,2,1.5108256237659907,10.575779366361935,2025-11-30T22:57:43Z
782,execution,execution,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
783,bsub command,bsub command,2,7.0,1,1.916290731874155,13.414035123119085,2025-11-30T22:57:43Z
784,LSF schedules,lsf schedule,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
785,controls,control,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
786,complex problems,complex problem,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
787,simulation scenarios,simulation scenario,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
788,extensive calculations,extensive calculation,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
789,compute power,compute power,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
790,Job files,job file,2,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T22:57:43Z
791,conditions,condition,1,8.0,2,1.5108256237659907,12.086604990127926,2025-11-30T22:57:43Z
792,UNIX,unix,1,13.0,1,1.916290731874155,24.911779514364017,2025-11-30T22:57:43Z
793,Bourne shell script,bourne shell script,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
794,execution time,execution time,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
795,Windows,window,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
796,batch file,batch file,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
797,Interactive batch job,interactive batch job,3,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
798,batch job,batch job,2,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
799,application,application,1,12.0,1,1.916290731874155,22.99548878248986,2025-11-30T22:57:43Z
800,advantage,advantage,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
801,LSF scheduling policies,lsf scheduling policy,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
802,tolerance,tolerance,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
803,input,input,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
804,terminal,terminal,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
805,interactive job,interactive job,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
806,new job,new job,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
807,Interactive task,interactive task,2,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T22:57:43Z
808,batch queue,batch queue,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
809,resources,resource,1,45.0,2,1.5108256237659907,67.98715306946958,2025-11-30T22:57:43Z
810,best host,good host,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
811,candidate hosts,candidate host,2,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
812,single process,single process,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
813,batch processing features,batch processing feature,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
814,resource requirements,resource requirement,2,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T22:57:43Z
815,selection,selection,1,3.0,2,1.5108256237659907,4.532476871297972,2025-11-30T22:57:43Z
816,load,load,1,9.0,1,1.916290731874155,17.246616586867397,2025-11-30T22:57:43Z
817,Local task,local task,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
818,sense,sense,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
819,ls command,ls command,2,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
820,Remote task,remote task,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
821,Host types,host type,2,20.0,1,1.916290731874155,38.325814637483106,2025-11-30T22:57:43Z
822,host models,host model,2,9.0,1,1.916290731874155,17.246616586867397,2025-11-30T22:57:43Z
823,type X86_,type x86_,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
824,Intel_EM64 T,intel_em64 t,2,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
825,LSF host type,lsf host type,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
826,operating system,operating system,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
827,host CPU architecture,host cpu architecture,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
828,same operating system,same operating system,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
829,same computer architecture,same computer architecture,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
830,same type,same type,2,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
831,different set,different set,2,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
832,LSF binary files,lsf binary file,3,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T22:57:43Z
833,LSF host model,lsf host model,3,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
834,CPU speed scaling factor,cpu speed scaling factor,4,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
835,placement,placement,1,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T22:57:43Z
836,calculations,calculation,1,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T22:57:43Z
