term_id,term,neighbor_id,neighbor,similarity
245,SQL server,491,Archive Server,0.9983
245,SQL server,943,Windows server machine,0.9977
247,problems,786,complex problems,1.0000
247,problems,1705,fix LIM problems,0.9906
247,problems,1689,directory message,0.9898
247,problems,1074,Troubleshooting LSF problems,0.9897
247,problems,1601,most LSF problems,0.9893
247,problems,1590,Most problems,0.9891
247,problems,1407,IBM Spectrum LSF Command Reference,0.9887
247,problems,1026,Batch accounting log,0.9887
247,problems,716,common LSF problems,0.9883
247,problems,1399,LSF installation script directory,0.9882
248,large Slurm databases,227,slurm configure script,0.9960
248,large Slurm databases,295,Slurm database,0.9957
248,large Slurm databases,209,Slurm Accounting Configuration,0.9947
248,large Slurm databases,604,Default wckey,0.9940
248,large Slurm databases,348,default behavior,0.9936
248,large Slurm databases,298,default collation,0.9933
248,large Slurm databases,637,Slurm accounting,0.9925
248,large Slurm databases,22,Slurm configuration parameters,0.9923
248,large Slurm databases,107,step accounting records,0.9911
248,large Slurm databases,1019,default application profile./usr,0.9904
249,old records,497,sure old records,0.9985
249,old records,62,password data,0.9981
249,old records,40,completion time,0.9979
249,old records,635,usage data,0.9978
249,old records,936,access AFS,0.9978
249,old records,554,accounting reports,0.9975
249,old records,106,critical data,0.9975
249,old records,587,different points,0.9974
249,old records,591,accounting privileges,0.9973
249,old records,494,archive instance,0.9972
251,unnecessary small writes,1281,J variable,0.9979
251,unnecessary small writes,94,internal cache,0.9978
251,unnecessary small writes,1684,correct permissions,0.9978
251,unnecessary small writes,2135,readable format,0.9977
251,unnecessary small writes,72,such services,0.9977
251,unnecessary small writes,55,similar tool,0.9976
251,unnecessary small writes,514,few tools,0.9976
251,unnecessary small writes,208,arbitrary text string,0.9976
251,unnecessary small writes,1822,ident authentication,0.9975
251,unnecessary small writes,475,unwieldy size,0.9975
253,recovery times,39,time,1.0000
253,recovery times,520,time period,1.0000
253,recovery times,1784,time zones,1.0000
253,recovery times,871,startup time,0.9982
253,recovery times,1622,Communication time,0.9976
253,recovery times,794,execution time,0.9969
253,recovery times,40,completion time,0.9967
253,recovery times,401,configure time,0.9965
253,recovery times,1791,Network Time Protocol,0.9960
253,recovery times,497,sure old records,0.9957
255,MySQL 8.0.,429,previous mysql statement,1.0000
255,MySQL 8.0.,433,mysql@snowflake mysql,1.0000
255,MySQL 8.0.,45,MySQL,1.0000
255,MySQL 8.0.,421,MySQL Configuration,0.9958
255,MySQL 8.0.,268,MySQL versions,0.9939
255,MySQL 8.0.,83,MySQL plugin,0.9934
255,MySQL 8.0.,240,several MySQL,0.9927
255,MySQL 8.0.,434,MySQL monitor,0.9919
255,MySQL 8.0.,238,MySQL test program,0.9900
255,MySQL 8.0.,431,grant line,0.9884
257,queries,1647,localhost ipv,0.9966
257,queries,443,localhost,0.9966
257,queries,1645,localhost myhostname,0.9962
257,queries,618,like fashion,0.9959
257,queries,445,some_pass,0.9955
257,queries,265,sec,0.9952
257,queries,311,collation_name,0.9949
257,queries,145,second key,0.9946
257,queries,288,row size,0.9945
257,queries,439,slurm'@'localhost,0.9942
258,older SQL server versions,943,Windows server machine,0.9990
258,older SQL server versions,1546,RESOURCENAME LOCATION,0.9986
258,older SQL server versions,1911,RES binary,0.9986
258,older SQL server versions,185,network page,0.9986
258,older SQL server versions,1791,Network Time Protocol,0.9985
258,older SQL server versions,1323,application source code,0.9985
258,older SQL server versions,1145,advanced workload execution mode,0.9985
258,older SQL server versions,436,Server version,0.9985
258,older SQL server versions,241,MariaDB server settings,0.9984
258,older SQL server versions,1665,application binary files,0.9984
261,following example,625,modify example,0.9980
261,following example,1566,following example ELIM program,0.9971
261,following example,899,scheduling conditions,0.9964
261,following example,1356,closer integration,0.9964
261,following example,1714,Linux cgroup memory,0.9963
261,following example,990,File Example,0.9963
261,following example,774,individual computer,0.9961
261,following example,673,largest memory peak,0.9958
261,following example,685,TresUsage * fields,0.9957
261,following example,852,Total virtual memory usage,0.9957
262,SHOW VARIABLES,448,SHOW ENGINES,0.9960
262,SHOW VARIABLES,297,SHOW TABLE STATUS,0.9958
262,SHOW VARIABLES,477,table sizes,0.9945
262,SHOW VARIABLES,771,typical cases,0.9935
262,SHOW VARIABLES,299,table columns,0.9929
262,SHOW VARIABLES,273,tables,0.9919
262,SHOW VARIABLES,1112,typical output,0.9917
262,SHOW VARIABLES,660,data structure,0.9916
262,SHOW VARIABLES,277,pages,0.9912
262,SHOW VARIABLES,1500,full path,0.9910
263,row,2054,CR_Core,0.9922
263,row,2056,CR_Socket,0.9910
263,row,276,row format,0.9905
263,row,2057,CR_Socket_Memory,0.9903
263,row,451,Comment,0.9892
263,row,292,innodb_default_row_format,0.9887
263,row,2055,CR_Core_Memory,0.9886
263,row,242,innodb_buffer_pool_size,0.9884
263,row,288,row size,0.9871
263,row,286,InnoDB,0.9864
264,set,2120,comprehensive set,1.0000
264,set,831,different set,0.9881
264,set,626,set options,0.9817
264,set,343,option set,0.9817
264,set,902,installation options,0.9794
264,set,463,grep slurmdbd,0.9781
264,set,225,MySQL installation,0.9777
264,set,373,SlurmDBD Configuration,0.9768
264,set,300,MySQL databases,0.9754
264,set,158,SlurmDBD configuration files,0.9754
265,sec,305,_ ci suffix,0.9968
265,sec,2166,CR_CORE_DEFAULT_DIST_BLOCK,0.9961
265,sec,1571,NUMLIC,0.9959
265,sec,1171,swp mem,0.9959
265,sec,2044,PartitionName,0.9959
265,sec,288,row size,0.9957
265,sec,2047,OverSubscribe,0.9955
265,sec,1645,localhost myhostname,0.9955
265,sec,2083,parameterPossible valuesDescription,0.9954
265,sec,145,second key,0.9953
266,cat my.cnf,224,InnoDB storage engine,0.9942
266,cat my.cnf,619,key words,0.9940
266,cat my.cnf,455,foreign keys,0.9940
266,cat my.cnf,147,keys,0.9940
266,cat my.cnf,288,row size,0.9939
266,cat my.cnf,1571,NUMLIC,0.9938
266,cat my.cnf,2132,grep,0.9936
266,cat my.cnf,276,row format,0.9934
266,cat my.cnf,291,innodb_default_row_format variable,0.9932
266,cat my.cnf,1532,license2 Numeric,0.9931
268,MySQL versions,83,MySQL plugin,0.9986
268,MySQL versions,434,MySQL monitor,0.9985
268,MySQL versions,421,MySQL Configuration,0.9982
268,MySQL versions,240,several MySQL,0.9981
268,MySQL versions,238,MySQL test program,0.9972
268,MySQL versions,162,UIDs,0.9963
268,MySQL versions,1805,tcp service,0.9961
268,MySQL versions,319,separate configuration file,0.9959
268,MySQL versions,393,slurm.conf file,0.9958
268,MySQL versions,1643,IP configuration,0.9958
269,default row format,2218,affinity plugin,0.9954
269,default row format,144,unique key,0.9948
269,default row format,418,only acceptable value,0.9932
269,default row format,288,row size,0.9931
269,default row format,145,second key,0.9927
269,default row format,618,like fashion,0.9920
269,default row format,365,default value,0.9918
269,default row format,257,queries,0.9917
269,default row format,143,single MUNGE key,0.9916
269,default row format,2150,cons_tres plugin,0.9914
271,issues,316,minimal security,0.9968
271,issues,1917,token processing,0.9967
271,issues,1180,few seconds,0.9967
271,issues,218,Upgrade Guide,0.9966
271,issues,1149,product entitlement version array,0.9966
271,issues,136,security,0.9964
271,issues,1714,Linux cgroup memory,0.9964
271,issues,1331,rename abc,0.9964
271,issues,405,security purposes,0.9963
271,issues,598,Delete Reservations,0.9963
272,upgrade,219,place upgrades,0.9995
272,upgrade,218,Upgrade Guide,0.9993
272,upgrade,1149,product entitlement version array,0.9984
272,upgrade,1681,Windows password authentication,0.9984
272,upgrade,675,dedicated fields MaxRSS,0.9983
272,upgrade,1940,binary upgrade,0.9983
272,upgrade,405,security purposes,0.9981
272,upgrade,274,recent versions,0.9981
272,upgrade,208,arbitrary text string,0.9981
272,upgrade,1613,symbolic link,0.9980
273,tables,297,SHOW TABLE STATUS,0.9967
273,tables,477,table sizes,0.9958
273,tables,2157,possible pattern,0.9954
273,tables,299,table columns,0.9944
273,tables,262,SHOW VARIABLES,0.9919
273,tables,771,typical cases,0.9903
273,tables,408,NOTE,0.9879
273,tables,114,single location,0.9875
273,tables,448,SHOW ENGINES,0.9875
273,tables,791,conditions,0.9872
274,recent versions,1149,product entitlement version array,0.9995
274,recent versions,55,similar tool,0.9986
274,recent versions,514,few tools,0.9986
274,recent versions,219,place upgrades,0.9986
274,recent versions,685,TresUsage * fields,0.9984
274,recent versions,405,security purposes,0.9984
274,recent versions,519,various reports,0.9984
274,recent versions,411,separate machine,0.9983
274,recent versions,19,particular time interval,0.9983
274,recent versions,499,separate instances,0.9983
275,DYNAMIC,1509,software,0.9930
275,DYNAMIC,1060,software licenses,0.9920
275,DYNAMIC,1569,license.dat -f license,0.9916
275,DYNAMIC,241,MariaDB server settings,0.9915
275,DYNAMIC,865,ELIM,0.9914
275,DYNAMIC,916,server column,0.9913
275,DYNAMIC,1514,software application licenses,0.9913
275,DYNAMIC,220,DB server packages,0.9912
275,DYNAMIC,1819,ident server,0.9910
275,DYNAMIC,245,SQL server,0.9908
276,row format,288,row size,0.9990
276,row format,449,Engine,0.9955
276,row format,2132,grep,0.9953
276,row format,147,keys,0.9951
276,row format,455,foreign keys,0.9951
276,row format,619,key words,0.9951
276,row format,2057,CR_Socket_Memory,0.9950
276,row format,224,InnoDB storage engine,0.9945
276,row format,242,innodb_buffer_pool_size,0.9944
276,row format,265,sec,0.9943
277,pages,521,man pages,0.9983
277,pages,185,network page,0.9979
277,pages,516,details,0.9976
277,pages,1974,current fix pack level,0.9972
277,pages,2143,sacctmgr man page,0.9972
277,pages,1096,few minutes,0.9972
277,pages,93,unexpected results,0.9970
277,pages,1350,appropriate libraries,0.9969
277,pages,519,various reports,0.9968
277,pages,733,several states,0.9967
278,DML operations,992,operation,1.0000
278,DML operations,1902,operation permission,0.9982
278,DML operations,1310,lsrun -v,0.9968
278,DML operations,621,following form,0.9965
278,DML operations,1944,retry,0.9962
278,DML operations,1502,egosh,0.9961
278,DML operations,1555,following format,0.9959
278,DML operations,1283,bsub -I,0.9958
278,DML operations,1740,egosh ego,0.9958
278,DML operations,1974,current fix pack level,0.9958
279,specific situations,673,largest memory peak,0.9986
279,specific situations,535,performance metrics,0.9986
279,specific situations,1329,simple interface,0.9985
279,specific situations,661,TresUsageInTot field,0.9985
279,specific situations,534,exporter tool,0.9985
279,specific situations,476,purge interval,0.9985
279,specific situations,1180,few seconds,0.9984
279,specific situations,1681,Windows password authentication,0.9984
279,specific situations,675,dedicated fields MaxRSS,0.9984
279,specific situations,685,TresUsage * fields,0.9983
280,error,633,typographical errors,1.0000
280,error,303,error message,0.9952
280,error,1044,error logs,0.9901
280,error,1630,LIM error,0.9884
280,error,1619,LIM error log,0.9859
280,error,1946,retry error message,0.9849
280,error,1953,associated error message output,0.9847
280,error,1593,error log files,0.9827
280,error,1661,detailed error message,0.9820
280,error,1660,RES error log,0.9815
281,database tables,592,database object,0.9964
281,database tables,495,production database,0.9964
281,database tables,67,database security,0.9964
281,database tables,282,database version,0.9961
281,database tables,503,certain database entries,0.9960
281,database tables,456,database slurm_acct_db,0.9953
281,database tables,606,accounting database,0.9953
281,database tables,46,MariaDB database,0.9951
281,database tables,536,Database Configuration,0.9942
281,database tables,1806,services database,0.9937
282,database version,495,production database,0.9996
282,database version,67,database security,0.9995
282,database version,46,MariaDB database,0.9993
282,database version,592,database object,0.9990
282,database version,503,certain database entries,0.9988
282,database version,456,database slurm_acct_db,0.9988
282,database version,1806,services database,0.9988
282,database version,536,Database Configuration,0.9982
282,database version,606,accounting database,0.9970
282,database version,84,SlurmDBD plugin,0.9964
283,InnoDB error,1426,configuration errors,0.9952
283,InnoDB error,1158,common configuration errors,0.9944
283,InnoDB error,1276,standard error,0.9933
283,InnoDB error,1799,internal error,0.9932
283,InnoDB error,939,error files,0.9931
283,InnoDB error,1952,error reasons,0.9930
283,InnoDB error,1813,protocol error,0.9929
283,InnoDB error,1618,most configuration errors,0.9929
283,InnoDB error,1968,Internal library error,0.9922
283,InnoDB error,1792,General errors,0.9919
284,order,279,specific situations,0.9983
284,order,405,security purposes,0.9982
284,order,1356,closer integration,0.9982
284,order,685,TresUsage * fields,0.9981
284,order,219,place upgrades,0.9981
284,order,377,complete description,0.9981
284,order,675,dedicated fields MaxRSS,0.9980
284,order,661,TresUsageInTot field,0.9980
284,order,1917,token processing,0.9980
284,order,2119,easy way,0.9980
286,InnoDB,447,InnoDB support,0.9975
286,InnoDB,292,innodb_default_row_format,0.9962
286,InnoDB,242,innodb_buffer_pool_size,0.9958
286,InnoDB,449,Engine,0.9951
286,InnoDB,2057,CR_Socket_Memory,0.9950
286,InnoDB,276,row format,0.9939
286,InnoDB,224,InnoDB storage engine,0.9937
286,InnoDB,2132,grep,0.9925
286,InnoDB,288,row size,0.9921
286,InnoDB,2056,CR_Socket,0.9921
287,field,675,dedicated fields MaxRSS,0.9993
287,field,685,TresUsage * fields,0.9991
287,field,661,TresUsageInTot field,0.9991
287,field,1149,product entitlement version array,0.9984
287,field,219,place upgrades,0.9984
287,field,1681,Windows password authentication,0.9983
287,field,405,security purposes,0.9982
287,field,55,similar tool,0.9982
287,field,208,arbitrary text string,0.9982
287,field,69,better security,0.9981
288,row size,276,row format,0.9990
288,row size,619,key words,0.9963
288,row size,455,foreign keys,0.9963
288,row size,147,keys,0.9963
288,row size,2132,grep,0.9962
288,row size,265,sec,0.9957
288,row size,224,InnoDB storage engine,0.9956
288,row size,449,Engine,0.9954
288,row size,145,second key,0.9953
288,row size,154,proper key,0.9950
289,size,475,unwieldy size,1.0000
289,size,468,reasonable size,1.0000
289,size,496,manageable size,1.0000
289,size,405,security purposes,0.9985
289,size,219,place upgrades,0.9984
289,size,176,backup instance,0.9984
289,size,2119,easy way,0.9984
289,size,675,dedicated fields MaxRSS,0.9983
289,size,519,various reports,0.9983
289,size,1149,product entitlement version array,0.9983
290,index leaf page,1560,second external load index,0.9978
290,index leaf page,1558,first external load index,0.9976
290,index leaf page,901,scheduling thresholds,0.9973
290,index leaf page,1523,binary program,0.9972
290,index leaf page,1123,current load levels,0.9970
290,index leaf page,1342,Wrapper binary programs,0.9969
290,index leaf page,1561,second load index,0.9969
290,index leaf page,879,loadStop load threshold,0.9968
290,index leaf page,1005,scheduling load thresholds,0.9967
290,index leaf page,1559,first load index,0.9967
291,innodb_default_row_format variable,224,InnoDB storage engine,0.9984
291,innodb_default_row_format variable,154,proper key,0.9980
291,innodb_default_row_format variable,1285,shell mode support,0.9977
291,innodb_default_row_format variable,455,foreign keys,0.9976
291,innodb_default_row_format variable,147,keys,0.9976
291,innodb_default_row_format variable,619,key words,0.9976
291,innodb_default_row_format variable,2132,grep,0.9969
291,innodb_default_row_format variable,152,key files,0.9964
291,innodb_default_row_format variable,145,second key,0.9962
291,innodb_default_row_format variable,740,nonzero exit value,0.9961
292,innodb_default_row_format,242,innodb_buffer_pool_size,0.9966
292,innodb_default_row_format,286,InnoDB,0.9962
292,innodb_default_row_format,449,Engine,0.9949
292,innodb_default_row_format,2057,CR_Socket_Memory,0.9947
292,innodb_default_row_format,276,row format,0.9938
292,innodb_default_row_format,447,InnoDB support,0.9932
292,innodb_default_row_format,2056,CR_Socket,0.9930
292,innodb_default_row_format,288,row size,0.9919
292,innodb_default_row_format,2132,grep,0.9910
292,innodb_default_row_format,224,InnoDB storage engine,0.9909
293,command,1664,filename command,1.0000
293,command,1409,install.config command,1.0000
293,command,1743,rsh command,1.0000
293,command,1184,bparams command,1.0000
293,command,959,lsfinstall command,1.0000
293,command,1294,bjobs command,1.0000
293,command,1243,bparams command,1.0000
293,command,1679,lspasswd command,1.0000
293,command,1066,badmin command,0.9974
293,command,1065,lsadmin command,0.9971
294,db_name,1812,Authentication port mismatch,0.9965
294,db_name,1817,bad port,0.9959
294,db_name,413,slurm_acct_db,0.9956
294,db_name,90,switch,0.9956
294,db_name,130,lowercase usernames,0.9956
294,db_name,133,usernames,0.9956
294,db_name,1904,RES control requests,0.9954
294,db_name,162,UIDs,0.9954
294,db_name,1290,sleep,0.9952
294,db_name,1926,JobId,0.9951
295,Slurm database,248,large Slurm databases,0.9957
295,Slurm database,637,Slurm accounting,0.9906
295,Slurm database,602,slurm user,0.9905
295,Slurm database,412,default database,0.9877
295,Slurm database,209,Slurm Accounting Configuration,0.9860
295,Slurm database,604,Default wckey,0.9856
295,Slurm database,129,default,0.9853
295,Slurm database,227,slurm configure script,0.9852
295,Slurm database,348,default behavior,0.9851
295,Slurm database,298,default collation,0.9846
296,StorageLoc,1149,product entitlement version array,0.9980
296,StorageLoc,426,password usage,0.9980
296,StorageLoc,208,arbitrary text string,0.9980
296,StorageLoc,1329,simple interface,0.9979
296,StorageLoc,274,recent versions,0.9978
296,StorageLoc,55,similar tool,0.9978
296,StorageLoc,1681,Windows password authentication,0.9977
296,StorageLoc,2135,readable format,0.9977
296,StorageLoc,514,few tools,0.9977
296,StorageLoc,499,separate instances,0.9977
297,SHOW TABLE STATUS,273,tables,0.9967
297,SHOW TABLE STATUS,262,SHOW VARIABLES,0.9958
297,SHOW TABLE STATUS,448,SHOW ENGINES,0.9938
297,SHOW TABLE STATUS,2157,possible pattern,0.9929
297,SHOW TABLE STATUS,477,table sizes,0.9918
297,SHOW TABLE STATUS,299,table columns,0.9897
297,SHOW TABLE STATUS,771,typical cases,0.9870
297,SHOW TABLE STATUS,1112,typical output,0.9815
297,SHOW TABLE STATUS,110,maximum queue size,0.9811
297,SHOW TABLE STATUS,756,kill signal,0.9809
298,default collation,604,Default wckey,0.9992
298,default collation,348,default behavior,0.9991
298,default collation,365,default value,0.9947
298,default collation,227,slurm configure script,0.9941
298,default collation,1019,default application profile./usr,0.9941
298,default collation,1018,default application profile,0.9941
298,default collation,1752,hostA DEFAULT DEFAULT,0.9941
298,default collation,248,large Slurm databases,0.9933
298,default collation,2155,default partition,0.9927
298,default collation,209,Slurm Accounting Configuration,0.9926
299,table columns,477,table sizes,0.9988
299,table columns,771,typical cases,0.9978
299,table columns,673,largest memory peak,0.9962
299,table columns,899,scheduling conditions,0.9961
299,table columns,279,specific situations,0.9960
299,table columns,689,average memory peaks,0.9959
299,table columns,2099,different subsets,0.9959
299,table columns,1720,only reliable way,0.9958
299,table columns,1219,different scheduling policies,0.9957
299,table columns,1218,different priorities,0.9957
300,MySQL databases,536,Database Configuration,0.9961
300,MySQL databases,456,database slurm_acct_db,0.9960
300,MySQL databases,1806,services database,0.9957
300,MySQL databases,46,MariaDB database,0.9954
300,MySQL databases,282,database version,0.9940
300,MySQL databases,503,certain database entries,0.9940
300,MySQL databases,67,database security,0.9938
300,MySQL databases,495,production database,0.9936
300,MySQL databases,84,SlurmDBD plugin,0.9932
300,MySQL databases,592,database object,0.9932
301,collation,306,insensitive collation,0.9987
301,collation,1681,Windows password authentication,0.9984
301,collation,661,TresUsageInTot field,0.9984
301,collation,405,security purposes,0.9980
301,collation,675,dedicated fields MaxRSS,0.9979
301,collation,534,exporter tool,0.9979
301,collation,1678,Windows passwords,0.9979
301,collation,2119,easy way,0.9979
301,collation,203,network port,0.9979
301,collation,1329,simple interface,0.9978
302,sensitive one,779,single machine,0.9970
302,sensitive one,791,conditions,0.9967
302,sensitive one,578,specific partitions,0.9952
302,sensitive one,505,unique identifiers,0.9950
302,sensitive one,165,case,0.9944
302,sensitive one,669,maximum memory peak,0.9939
302,sensitive one,2046,partition definition,0.9939
302,sensitive one,899,scheduling conditions,0.9934
302,sensitive one,692,much memory,0.9932
302,sensitive one,651,memory,0.9932
303,error message,1969,handshake message,0.9953
303,error message,111,messages,0.9953
303,error message,280,error,0.9952
303,error message,633,typographical errors,0.9952
303,error message,1953,associated error message output,0.9941
303,error message,1044,error logs,0.9939
303,error message,1946,retry error message,0.9930
303,error message,1619,LIM error log,0.9924
303,error message,1630,LIM error,0.9918
303,error message,1699,mbatchd daemon error logs,0.9915
304,start,461,init.d/slurmdbd start,1.0000
304,start,79,daemons,0.9891
304,start,1973,vemkd daemon,0.9891
304,start,1668,inetd daemon,0.9891
304,start,1662,identification daemon,0.9891
304,start,68,intermediate daemon,0.9891
304,start,1702,sbatchd daemon starts,0.9876
304,start,1697,Batch daemons,0.9820
304,start,1701,sbatchd starts,0.9816
304,start,1119,LSF daemons lim,0.9815
305,_ ci suffix,1919,logJobInfo _,0.9987
305,_ ci suffix,1926,JobId,0.9977
305,_ ci suffix,1272,short sleep,0.9976
305,_ ci suffix,1171,swp mem,0.9969
305,_ ci suffix,265,sec,0.9968
305,_ ci suffix,2166,CR_CORE_DEFAULT_DIST_BLOCK,0.9968
305,_ ci suffix,2044,PartitionName,0.9968
305,_ ci suffix,1817,bad port,0.9967
305,_ ci suffix,33,cgroup,0.9966
305,_ ci suffix,1290,sleep,0.9966
306,insensitive collation,301,collation,0.9987
306,insensitive collation,824,Intel_EM64 T,0.9982
306,insensitive collation,534,exporter tool,0.9979
306,insensitive collation,210,Build,0.9979
306,insensitive collation,1645,localhost myhostname,0.9979
306,insensitive collation,1859,second definition,0.9978
306,insensitive collation,1917,token processing,0.9978
306,insensitive collation,1225,owners,0.9978
306,insensitive collation,638,parallel computing,0.9978
306,insensitive collation,1681,Windows password authentication,0.9978
307,SELECT default_collation_name,1098,Select,1.0000
307,SELECT default_collation_name,309,SELECT table_name,1.0000
307,SELECT default_collation_name,646,srun -n,0.9832
307,SELECT default_collation_name,2089,Step 3slurm.conf parameterPossible valuesDescription,0.9826
307,SELECT default_collation_name,2038,Step 1slurm.conf parameterPossible valuesDescription,0.9826
307,SELECT default_collation_name,2104,affinity,0.9824
307,SELECT default_collation_name,2180,n0 srun options,0.9820
307,SELECT default_collation_name,2153,srun option,0.9819
307,SELECT default_collation_name,451,Comment,0.9818
307,SELECT default_collation_name,2036,select plugin,0.9800
308,columns,1539,INCREASING column,1.0000
308,columns,1542,RELEASE column,0.9990
308,columns,1292,STAT column,0.9989
308,columns,1714,Linux cgroup memory,0.9967
308,columns,1149,product entitlement version array,0.9967
308,columns,1917,token processing,0.9966
308,columns,1493,ID mode bit,0.9966
308,columns,218,Upgrade Guide,0.9965
308,columns,824,Intel_EM64 T,0.9965
308,columns,2119,easy way,0.9965
309,SELECT table_name,307,SELECT default_collation_name,1.0000
309,SELECT table_name,1098,Select,1.0000
309,SELECT table_name,646,srun -n,0.9832
309,SELECT table_name,2089,Step 3slurm.conf parameterPossible valuesDescription,0.9826
309,SELECT table_name,2038,Step 1slurm.conf parameterPossible valuesDescription,0.9826
309,SELECT table_name,2104,affinity,0.9824
309,SELECT table_name,2180,n0 srun options,0.9820
309,SELECT table_name,2153,srun option,0.9819
309,SELECT table_name,451,Comment,0.9818
309,SELECT table_name,2036,select plugin,0.9800
311,collation_name,445,some_pass,0.9965
311,collation_name,1645,localhost myhostname,0.9958
311,collation_name,439,slurm'@'localhost,0.9955
311,collation_name,431,grant line,0.9955
311,collation_name,1647,localhost ipv,0.9953
311,collation_name,443,localhost,0.9953
311,collation_name,257,queries,0.9949
311,collation_name,2146,Many additional scenarios,0.9948
311,collation_name,332,nosteps,0.9946
311,collation_name,2150,cons_tres plugin,0.9946
314,assumption,405,security purposes,0.9966
314,assumption,284,order,0.9966
314,assumption,534,exporter tool,0.9966
314,assumption,675,dedicated fields MaxRSS,0.9966
314,assumption,218,Upgrade Guide,0.9965
314,assumption,1329,simple interface,0.9964
314,assumption,661,TresUsageInTot field,0.9964
314,assumption,2149,n3 State,0.9964
314,assumption,1681,Windows password authentication,0.9963
314,assumption,525,party tools,0.9963
315,storage,97,local storage,0.9983
315,storage,417,accounting storage mechanism,0.9980
315,storage,499,separate instances,0.9980
315,storage,336,valid qos,0.9976
315,storage,1940,binary upgrade,0.9976
315,storage,55,similar tool,0.9976
315,storage,201,Password,0.9975
315,storage,500,MariaDB,0.9975
315,storage,1638,IP address,0.9975
315,storage,426,password usage,0.9975
316,minimal security,136,security,0.9992
316,minimal security,405,security purposes,0.9990
316,minimal security,1149,product entitlement version array,0.9987
316,minimal security,69,better security,0.9986
316,minimal security,675,dedicated fields MaxRSS,0.9984
316,minimal security,685,TresUsage * fields,0.9983
316,minimal security,2119,easy way,0.9983
316,minimal security,1681,Windows password authentication,0.9983
316,minimal security,514,few tools,0.9983
316,minimal security,954,products,0.9983
317,Several Slurm configuration parameters,22,Slurm configuration parameters,0.9989
317,Several Slurm configuration parameters,48,appropriate plugin,0.9975
317,Several Slurm configuration parameters,148,single configuration file,0.9975
317,Several Slurm configuration parameters,23,plugins,0.9974
317,Several Slurm configuration parameters,647,JobAcctGather plugin,0.9974
317,Several Slurm configuration parameters,976,other global configuration,0.9972
317,Several Slurm configuration parameters,417,accounting storage mechanism,0.9972
317,Several Slurm configuration parameters,150,different configurations,0.9972
317,Several Slurm configuration parameters,191,accounting storage plugin,0.9971
317,Several Slurm configuration parameters,172,accounting tools,0.9971
318,archiving information,528,relevant information,0.9993
318,archiving information,464,detailed information,0.9992
318,archiving information,1187,historical information,0.9983
318,archiving information,2,accounting information,0.9961
318,archiving information,1882,inconsistent configuration information,0.9958
318,archiving information,1256,other information,0.9949
318,archiving information,1883,same configuration information,0.9944
318,archiving information,1040,process information manager,0.9943
318,archiving information,1167,more help,0.9941
318,archiving information,1351,more time,0.9937
319,separate configuration file,991,Global configuration files,0.9995
319,separate configuration file,6,simple text file,0.9994
319,separate configuration file,393,slurm.conf file,0.9993
319,separate configuration file,1842,specific files,0.9992
319,separate configuration file,709,configuration files,0.9992
319,separate configuration file,730,several configuration files,0.9992
319,separate configuration file,997,Keyword definition file,0.9991
319,separate configuration file,190,flat file,0.9989
319,separate configuration file,27,text file,0.9989
319,separate configuration file,1344,wrapper files,0.9989
320,separate section,1769,HostType section,0.9993
320,separate section,1774,HostModel section,0.9991
320,separate section,1543,ResourceMap section,0.9990
320,separate section,1854,configuration section,0.9976
320,separate section,1849,End section line,0.9967
320,separate section,491,Archive Server,0.9945
320,separate section,1846,unrecognized section name,0.9941
320,separate section,1686,non-uniform file name space,0.9939
320,separate section,1519,lsf.shared file,0.9939
320,separate section,1858,same lsf.shared file,0.9939
321,job completion records,199,job completion data,0.9993
321,job completion records,192,job completion plugin,0.9991
321,job completion records,923,remote jobs access,0.9986
321,job completion records,415,job accounting data,0.9979
321,job completion records,1359,easy job submission,0.9979
321,job completion records,1320,complete job submission,0.9979
321,job completion records,1007,job slot limits,0.9977
321,job completion records,1464,job state,0.9971
321,job completion records,188,job completion,0.9967
321,job completion records,1716,job RES,0.9963
322,configuration parameters,1667,LSF_AUTH parameter,0.9985
322,configuration parameters,419,StorageLoc parameter,0.9981
322,configuration parameters,1537,INTERVAL parameter specifies,0.9980
322,configuration parameters,1550,RESOURCENAME parameter,0.9980
322,configuration parameters,2040,additional parameters,0.9979
322,configuration parameters,392,AccountingStoragePort parameter,0.9979
322,configuration parameters,760,REMOVE_HUNG_JOBS_FOR parameter,0.9978
322,configuration parameters,1460,Configuration Reference,0.9976
322,configuration parameters,1486,LSF_STARTUP_PATH parameters,0.9976
322,configuration parameters,1082,shell environment files,0.9974
324,AccountingStorageEnforce,661,TresUsageInTot field,0.9982
324,AccountingStorageEnforce,1681,Windows password authentication,0.9978
324,AccountingStorageEnforce,675,dedicated fields MaxRSS,0.9978
324,AccountingStorageEnforce,2215,cgroup plugin,0.9977
324,AccountingStorageEnforce,2149,n3 State,0.9977
324,AccountingStorageEnforce,1331,rename abc,0.9976
324,AccountingStorageEnforce,1678,Windows passwords,0.9976
324,AccountingStorageEnforce,534,exporter tool,0.9975
324,AccountingStorageEnforce,17,sreport,0.9975
324,AccountingStorageEnforce,208,arbitrary text string,0.9975
325,comma,534,exporter tool,0.9983
325,comma,675,dedicated fields MaxRSS,0.9982
325,comma,1681,Windows password authentication,0.9980
325,comma,405,security purposes,0.9980
325,comma,218,Upgrade Guide,0.9980
325,comma,1331,rename abc,0.9979
325,comma,219,place upgrades,0.9979
