id,child_canonical_id,child_canonical_term,parent_canonical_id,parent_canonical_term,score,method
1000,202,jobcompport,1355,facility,-11.894723892211914,hit_wordnet
1001,203,network port,351,port,-9.799138069152832,hit_wordnet
1002,203,network port,781,group,-10.535847663879395,hit_wordnet
1003,203,network port,520,time period,-10.681283950805664,hit_wordnet
1004,203,network port,1956,connection,-10.781546592712402,hit_wordnet
1005,203,network port,517,entity,-11.435062408447266,hit_wordnet
1006,204,type,849,kind,-7.124351501464844,hit_wordnet
1007,204,type,517,entity,-7.887729644775391,hit_wordnet
1008,204,type,520,time period,-8.638664245605469,hit_wordnet
1009,204,type,781,group,-9.512097358703613,hit_wordnet
1010,204,type,721,concept,-10.394700050354004,hit_wordnet
1011,205,jobcomp plugin,866,program,-11.593795776367188,hit_wordnet
1012,205,jobcomp plugin,517,entity,-12.797945022583008,hit_wordnet
1013,205,jobcomp plugin,520,time period,-12.808494567871094,hit_wordnet
1014,205,jobcomp plugin,2102,task plugin,-13.318672180175781,hit_wordnet
1015,205,jobcomp plugin,781,group,-13.490714073181152,hit_wordnet
1016,206,jobcompuser,66,user,-12.156980514526367,hit_wordnet
1017,206,jobcompuser,171,operator,-13.041473388671875,hit_wordnet
1018,206,jobcompuser,1416,client,-13.24639892578125,hit_wordnet
1019,206,jobcompuser,517,entity,-13.693120956420898,hit_wordnet
1020,206,jobcompuser,1225,owner,-14.900772094726562,hit_wordnet
1021,207,jobcompparam,517,entity,-9.533416748046875,hit_wordnet
1022,207,jobcompparam,520,time period,-10.006643295288086,hit_wordnet
1023,207,jobcompparam,683,process,-11.109659194946289,hit_wordnet
1024,207,jobcompparam,781,group,-11.371485710144043,hit_wordnet
1025,207,jobcompparam,839,object,-12.498723983764648,hit_wordnet
1026,208,arbitrary text string,520,time period,-10.788602828979492,hit_wordnet
1027,208,arbitrary text string,1335,string,-11.282175064086914,hit_wordnet
1028,208,arbitrary text string,517,entity,-11.363065719604492,hit_wordnet
1029,208,arbitrary text string,781,group,-12.378809928894043,hit_wordnet
1030,208,arbitrary text string,1873,digit,-12.83392333984375,hit_wordnet
1031,209,slurm accounting configuration,520,time period,-11.502899169921875,hit_wordnet
1032,209,slurm accounting configuration,517,entity,-12.949068069458008,hit_wordnet
1033,209,slurm accounting configuration,223,system,-12.953312873840332,hit_wordnet
1034,209,slurm accounting configuration,536,database configuration,-13.091410636901855,hit_wordnet
1035,209,slurm accounting configuration,472,plan,-13.116592407226562,hit_wordnet
1036,210,build,520,time period,-8.10045051574707,hit_wordnet
1037,210,build,390,work,-9.249701499938965,hit_wordnet
1038,210,build,517,entity,-10.791990280151367,hit_wordnet
1039,210,build,835,placement,-11.20165729522705,hit_wordnet
1040,210,build,781,group,-11.271552085876465,hit_wordnet
1041,211,accounting_storage,520,time period,-12.472822189331055,hit_wordnet
1042,211,accounting_storage,517,entity,-13.435728073120117,hit_wordnet
1043,211,accounting_storage,7,database,-13.832889556884766,hit_wordnet
1044,211,accounting_storage,1921,data,-14.085540771484375,hit_wordnet
1045,211,accounting_storage,52,file,-14.609888076782227,hit_wordnet
1046,212,creation,517,entity,-6.841630935668945,hit_wordnet
1047,212,creation,520,time period,-6.845236778259277,hit_wordnet
1048,212,creation,721,concept,-8.281124114990234,hit_wordnet
1049,212,creation,683,process,-8.81741714477539,hit_wordnet
1050,212,creation,1376,content,-9.43188190460205,hit_wordnet
1051,213,user entity,517,entity,-7.12945556640625,hit_wordnet
1052,213,user entity,781,group,-10.709394454956055,hit_wordnet
1053,213,user entity,520,time period,-10.988924026489258,hit_wordnet
1054,213,user entity,119,same person,-11.038028717041016,hit_wordnet
1055,213,user entity,66,user,-11.69184398651123,hit_wordnet
1056,214,association,552,organization,-6.15116548538208,hit_wordnet
1057,214,association,781,group,-7.697863578796387,hit_wordnet
1058,214,association,520,time period,-7.727412223815918,hit_wordnet
1059,214,association,517,entity,-7.959586143493652,hit_wordnet
1060,214,association,104,state,-9.388408660888672,hit_wordnet
1061,215,account,517,entity,-9.411399841308594,hit_wordnet
1062,215,account,520,time period,-9.557504653930664,hit_wordnet
1063,215,account,117,accounting,-11.082775115966797,hit_wordnet
1064,215,account,907,share,-11.404336929321289,hit_wordnet
1065,215,account,15,valuable information,-11.44994068145752,hit_wordnet
1066,216,partition,781,group,-6.797901153564453,hit_wordnet
1067,216,partition,520,time period,-6.81596565246582,hit_wordnet
1068,216,partition,517,entity,-7.811263084411621,hit_wordnet
1069,216,partition,644,part,-8.062464714050293,hit_wordnet
1070,216,partition,839,object,-9.616888999938965,hit_wordnet
1071,217,preferred database,495,production database,-8.984617233276367,hit_wordnet
1072,217,preferred database,1806,service database,-9.687413215637207,hit_wordnet
1073,217,preferred database,412,default database,-10.456196784973145,hit_wordnet
1074,217,preferred database,606,accounting database,-10.532194137573242,hit_wordnet
1075,217,preferred database,7,database,-10.559104919433594,hit_wordnet
1076,218,upgrade guide,517,entity,-13.692571640014648,hit_wordnet
1077,218,upgrade guide,520,time period,-14.220674514770508,hit_wordnet
1078,218,upgrade guide,781,group,-14.885310173034668,hit_wordnet
1079,218,upgrade guide,2018,guide,-15.21186637878418,hit_wordnet
1080,218,upgrade guide,1353,software product,-15.947746276855469,hit_wordnet
1081,219,place upgrade,520,time period,-11.425638198852539,hit_wordnet
1082,219,place upgrade,272,upgrade,-11.860442161560059,hit_wordnet
1083,219,place upgrade,517,entity,-13.992803573608398,hit_wordnet
1084,219,place upgrade,781,group,-14.758519172668457,hit_wordnet
1085,219,place upgrade,724,installation,-14.900583267211914,hit_wordnet
1086,220,db,517,entity,-9.837163925170898,hit_wordnet
1087,220,db,520,time period,-10.107664108276367,hit_wordnet
1088,220,db,781,group,-10.76073932647705,hit_wordnet
1089,220,db,484,unit,-11.194676399230957,hit_wordnet
1090,220,db,7,database,-12.244142532348633,hit_wordnet
1091,221,database support,1509,software,-12.191986083984375,hit_wordnet
1092,221,database support,1353,software product,-12.481844902038574,hit_wordnet
1093,221,database support,7,database,-12.602499008178711,hit_wordnet
1094,221,database support,520,time period,-12.752544403076172,hit_wordnet
1095,221,database support,517,entity,-12.7940673828125,hit_wordnet
1096,222,development package,1353,software product,-10.962568283081055,hit_wordnet
1097,222,development package,520,time period,-13.322772979736328,hit_wordnet
1098,222,development package,1509,software,-13.58816146850586,hit_wordnet
1099,222,development package,517,entity,-13.937929153442383,hit_wordnet
1100,222,development package,781,group,-14.593329429626465,hit_wordnet
1101,223,system,552,organization,-6.776272773742676,hit_wordnet
1102,223,system,520,time period,-6.85218620300293,hit_wordnet
1103,223,system,517,entity,-6.861396789550781,hit_wordnet
1104,223,system,781,group,-8.11609172821045,hit_wordnet
1105,223,system,683,process,-8.716554641723633,hit_wordnet
1106,224,innodb storage engine,517,entity,-13.955646514892578,hit_wordnet
1107,224,innodb storage engine,520,time period,-14.273809432983398,hit_wordnet
1108,224,innodb storage engine,781,group,-14.639994621276855,hit_wordnet
1109,224,innodb storage engine,120,computer,-14.832389831542969,hit_wordnet
1110,224,innodb storage engine,1509,software,-16.11852264404297,hit_wordnet
1111,225,mysql installation,520,time period,-13.805004119873047,hit_wordnet
1112,225,mysql installation,517,entity,-14.259599685668945,hit_wordnet
1113,225,mysql installation,781,group,-14.908514976501465,hit_wordnet
1114,225,mysql installation,1509,software,-15.70941162109375,hit_wordnet
1115,225,mysql installation,7,database,-15.79702377319336,hit_wordnet
1116,226,rollback,520,time period,-9.987089157104492,hit_wordnet
1117,226,rollback,452,transaction,-12.741345405578613,hit_wordnet
1118,226,rollback,170,action,-13.067994117736816,hit_wordnet
1119,226,rollback,576,attempt,-13.565085411071777,hit_wordnet
1120,226,rollback,1735,immediate action,-13.948308944702148,hit_wordnet
1121,227,slurm configure script,520,time period,-12.262134552001953,hit_wordnet
1122,227,slurm configure script,517,entity,-12.492982864379883,hit_wordnet
1123,227,slurm configure script,781,group,-13.05715274810791,hit_wordnet
1124,227,slurm configure script,866,program,-13.786762237548828,hit_wordnet
1125,227,slurm configure script,683,process,-14.48801040649414,hit_wordnet
1126,228,library,517,entity,-11.46424674987793,hit_wordnet
1127,228,library,520,time period,-11.821634292602539,hit_wordnet
1128,228,library,781,group,-12.10476016998291,hit_wordnet
1129,228,library,7,database,-12.747489929199219,hit_wordnet
1130,228,library,552,organization,-13.314834594726562,hit_wordnet
1131,229,header,513,tool,-10.06525707244873,hit_wordnet
1132,229,header,520,time period,-10.33414077758789,hit_wordnet
1133,229,header,517,entity,-10.641180038452148,hit_wordnet
1134,229,header,644,part,-11.233936309814453,hit_wordnet
1135,229,header,781,group,-11.276562690734863,hit_wordnet
1136,230,mysql_config script,235,mysql_config,-11.440254211425781,hit_wordnet
1137,230,mysql_config script,520,time period,-12.783313751220703,hit_wordnet
1138,230,mysql_config script,517,entity,-12.888435363769531,hit_wordnet
1139,230,mysql_config script,231,mysql_config option,-13.138627052307129,hit_wordnet
1140,230,mysql_config script,781,group,-13.502120018005371,hit_wordnet
1141,231,mysql_config option,520,time period,-13.180709838867188,hit_wordnet
1142,231,mysql_config option,517,entity,-13.232805252075195,hit_wordnet
1143,231,mysql_config option,781,group,-14.102677345275879,hit_wordnet
1144,231,mysql_config option,1509,software,-14.999931335449219,hit_wordnet
1145,231,mysql_config option,1353,software product,-15.886863708496094,hit_wordnet
1146,232,slurm build,520,time period,-11.520524978637695,hit_wordnet
1147,232,slurm build,210,build,-13.354873657226562,hit_wordnet
1148,232,slurm build,781,group,-13.482941627502441,hit_wordnet
1149,232,slurm build,517,entity,-13.509902954101562,hit_wordnet
1150,232,slurm build,390,work,-13.560497283935547,hit_wordnet
1151,233,successful configure,520,time period,-13.297393798828125,hit_wordnet
1152,233,successful configure,1918,setup,-13.34566879272461,hit_wordnet
1153,233,successful configure,472,plan,-13.805170059204102,hit_wordnet
1154,233,successful configure,517,entity,-13.831729888916016,hit_wordnet
1155,233,successful configure,1353,software product,-14.0806884765625,hit_wordnet
1156,234,output,520,time period,-7.94499397277832,hit_wordnet
1157,234,output,854,active process,-9.65780258178711,hit_wordnet
1158,234,output,517,entity,-9.800553321838379,hit_wordnet
1159,234,output,683,process,-10.120810508728027,hit_wordnet
1160,234,output,137,communication,-10.486140251159668,hit_wordnet
1161,235,mysql_config,231,mysql_config option,-9.084033966064453,hit_wordnet
1162,235,mysql_config,520,time period,-12.332305908203125,hit_wordnet
1163,235,mysql_config,517,entity,-12.523477554321289,hit_wordnet
1164,235,mysql_config,781,group,-12.921381950378418,hit_wordnet
1165,235,mysql_config,421,mysql configuration,-14.40312671661377,hit_wordnet
1166,236,usr,781,group,-11.668265342712402,hit_wordnet
1167,236,usr,520,time period,-12.322921752929688,hit_wordnet
1168,236,usr,517,entity,-13.326473236083984,hit_wordnet
1169,236,usr,484,unit,-13.917391777038574,hit_wordnet
1170,236,usr,749,member,-14.26004409790039,hit_wordnet
1171,237,bin,520,time period,-9.024150848388672,hit_wordnet
1172,237,bin,781,group,-9.196407318115234,hit_wordnet
1173,237,bin,517,entity,-9.728414535522461,hit_wordnet
1174,237,bin,216,partition,-10.006645202636719,hit_wordnet
1175,237,bin,513,tool,-10.106072425842285,hit_wordnet
1176,238,mysql test program,1509,software,-12.765668869018555,hit_wordnet
1177,238,mysql test program,866,program,-12.836250305175781,hit_wordnet
1178,238,mysql test program,520,time period,-13.50754165649414,hit_wordnet
1179,238,mysql test program,1563,executable program,-13.726594924926758,hit_wordnet
1180,238,mysql test program,1523,binary program,-14.233749389648438,hit_wordnet
1181,239,first time,520,time period,-8.115850448608398,hit_wordnet
1182,239,first time,517,entity,-11.982458114624023,hit_wordnet
1183,239,first time,674,event,-12.288747787475586,hit_wordnet
1184,239,first time,13,task,-13.829075813293457,hit_wordnet
1185,239,first time,781,group,-14.074687004089355,hit_wordnet
1186,241,mariadb server setting,520,time period,-11.80685806274414,hit_wordnet
1187,241,mariadb server setting,517,entity,-12.874910354614258,hit_wordnet
1188,241,mariadb server setting,781,group,-13.131070137023926,hit_wordnet
1189,241,mariadb server setting,223,system,-13.946515083312988,hit_wordnet
1190,241,mariadb server setting,552,organization,-14.124940872192383,hit_wordnet
1191,242,innodb_buffer_pool_size,520,time period,-11.672473907470703,hit_wordnet
1192,242,innodb_buffer_pool_size,517,entity,-13.499336242675781,hit_wordnet
1193,242,innodb_buffer_pool_size,781,group,-14.116297721862793,hit_wordnet
1194,242,innodb_buffer_pool_size,683,process,-14.782333374023438,hit_wordnet
1195,242,innodb_buffer_pool_size,484,unit,-15.595488548278809,hit_wordnet
1196,243,percent,520,time period,-10.05616569519043,hit_wordnet
1197,243,percent,108,number,-10.698171615600586,hit_wordnet
1198,243,percent,484,unit,-10.833418846130371,hit_wordnet
1199,243,percent,1206,total number,-11.79694938659668,hit_wordnet
1200,243,percent,517,entity,-12.214136123657227,hit_wordnet
1201,244,available memory,1797,enough available memory,-6.070228576660156,hit_wordnet
1202,244,available memory,520,time period,-12.350038528442383,hit_wordnet
1203,244,available memory,651,memory,-13.683982849121094,hit_wordnet
1204,244,available memory,15,valuable information,-13.9683837890625,hit_wordnet
1205,244,available memory,1921,data,-14.150297164916992,hit_wordnet
1206,245,sql,520,time period,-11.142141342163086,hit_wordnet
1207,245,sql,517,entity,-11.519271850585938,hit_wordnet
1208,245,sql,7,database,-12.045671463012695,hit_wordnet
1209,245,sql,781,group,-12.6251802444458,hit_wordnet
1210,245,sql,60,datum,-14.990053176879883,hit_wordnet
1211,246,gib,520,time period,-8.140316009521484,hit_wordnet
1212,246,gib,781,group,-10.174195289611816,hit_wordnet
1213,246,gib,513,tool,-10.222336769104004,hit_wordnet
1214,246,gib,517,entity,-10.54718017578125,hit_wordnet
1215,246,gib,2032,thread,-10.953132629394531,hit_wordnet
1216,247,problem,520,time period,-6.677823066711426,hit_wordnet
1217,247,problem,517,entity,-7.266657829284668,hit_wordnet
1218,247,problem,781,group,-8.590198516845703,hit_wordnet
1219,247,problem,839,object,-9.341168403625488,hit_wordnet
1220,247,problem,683,process,-9.628209114074707,hit_wordnet
1221,248,large slurm database,295,slurm database,-10.908973693847656,hit_wordnet
1222,248,large slurm database,520,time period,-12.276256561279297,hit_wordnet
1223,248,large slurm database,517,entity,-13.54327392578125,hit_wordnet
1224,248,large slurm database,781,group,-14.663603782653809,hit_wordnet
1225,248,large slurm database,7,database,-14.831079483032227,hit_wordnet
1226,249,old record,109,record,-9.179465293884277,hit_wordnet
1227,249,old record,5,accounting record,-11.554083824157715,hit_wordnet
1228,249,old record,520,time period,-11.56430435180664,hit_wordnet
1229,249,old record,517,entity,-13.554235458374023,hit_wordnet
1230,249,old record,18,report,-13.693470001220703,hit_wordnet
1231,250,innodb_log_files_in_group,520,time period,-12.82867431640625,hit_wordnet
1232,250,innodb_log_files_in_group,517,entity,-13.557228088378906,hit_wordnet
1233,250,innodb_log_files_in_group,781,group,-14.700108528137207,hit_wordnet
1234,250,innodb_log_files_in_group,1811,authentication datum format error,-16.12909698486328,hit_wordnet
1235,250,innodb_log_files_in_group,7,database,-16.217071533203125,hit_wordnet
1236,251,unnecessary small write,520,time period,-12.528146743774414,hit_wordnet
1237,251,unnecessary small write,517,entity,-13.711067199707031,hit_wordnet
1238,251,unnecessary small write,15,valuable information,-13.901334762573242,hit_wordnet
1239,251,unnecessary small write,52,file,-14.246292114257812,hit_wordnet
1240,251,unnecessary small write,781,group,-15.176453590393066,hit_wordnet
1241,252,mind,517,entity,-8.824687957763672,hit_wordnet
1242,252,mind,520,time period,-9.838144302368164,hit_wordnet
1243,252,mind,839,object,-11.7945556640625,hit_wordnet
1244,252,mind,781,group,-11.802502632141113,hit_wordnet
1245,252,mind,8,information,-12.23554515838623,hit_wordnet
1246,253,recovery time,520,time period,-9.38699722290039,hit_wordnet
1247,253,recovery time,40,completion time,-11.408544540405273,hit_wordnet
1248,253,recovery time,19,time interval,-11.4601411819458,hit_wordnet
1249,253,recovery time,860,fixed time interval,-12.667251586914062,hit_wordnet
1250,253,recovery time,39,time,-12.833179473876953,hit_wordnet
1251,254,innodb_redo_log_capacity,520,time period,-11.661357879638672,hit_wordnet
1252,254,innodb_redo_log_capacity,517,entity,-13.157482147216797,hit_wordnet
1253,254,innodb_redo_log_capacity,781,group,-14.101248741149902,hit_wordnet
1254,254,innodb_redo_log_capacity,683,process,-15.298906326293945,hit_wordnet
1255,254,innodb_redo_log_capacity,242,innodb_buffer_pool_size,-15.888982772827148,hit_wordnet
1256,255,mysql 8.0.,520,time period,-12.862417221069336,hit_wordnet
1257,255,mysql 8.0.,517,entity,-13.361724853515625,hit_wordnet
1258,255,mysql 8.0.,7,database,-14.20303726196289,hit_wordnet
1259,255,mysql 8.0.,781,group,-14.258252143859863,hit_wordnet
1260,255,mysql 8.0.,1509,software,-14.434587478637695,hit_wordnet
1261,256,innodb_lock_wait_timeout,520,time period,-12.020282745361328,hit_wordnet
1262,256,innodb_lock_wait_timeout,517,entity,-14.273242950439453,hit_wordnet
1263,256,innodb_lock_wait_timeout,781,group,-14.746438026428223,hit_wordnet
1264,256,innodb_lock_wait_timeout,683,process,-15.101642608642578,hit_wordnet
1265,256,innodb_lock_wait_timeout,839,object,-18.42902183532715,hit_wordnet
1266,257,query,520,time period,-8.297362327575684,hit_wordnet
1267,257,query,517,entity,-8.394781112670898,hit_wordnet
1268,257,query,1704,topic,-10.498954772949219,hit_wordnet
1269,257,query,8,information,-10.666138648986816,hit_wordnet
1270,257,query,781,group,-10.886597633361816,hit_wordnet
1271,258,old sql server version,520,time period,-12.473905563354492,hit_wordnet
1272,258,old sql server version,436,server version,-13.876020431518555,hit_wordnet
1273,258,old sql server version,517,entity,-14.659547805786133,hit_wordnet
1274,258,old sql server version,781,group,-15.740435600280762,hit_wordnet
1275,258,old sql server version,282,database version,-17.027477264404297,hit_wordnet
1276,259,job_script,1563,executable program,-11.625036239624023,hit_wordnet
1277,259,job_script,866,program,-12.008951187133789,hit_wordnet
1278,259,job_script,520,time period,-12.45059585571289,hit_wordnet
1279,259,job_script,1523,binary program,-12.64234733581543,hit_wordnet
1280,259,job_script,517,entity,-12.843515396118164,hit_wordnet
1281,260,max_script_size,520,time period,-11.869319915771484,hit_wordnet
1282,260,max_script_size,517,entity,-14.070100784301758,hit_wordnet
1283,260,max_script_size,781,group,-14.98421573638916,hit_wordnet
1284,260,max_script_size,108,number,-15.342618942260742,hit_wordnet
1285,260,max_script_size,2135,readable format,-15.440134048461914,hit_wordnet
1286,261,following example,520,time period,-8.336198806762695,hit_wordnet
1287,261,following example,1704,topic,-9.343392372131348,hit_wordnet
1288,261,following example,613,explanation,-9.483549118041992,hit_wordnet
1289,261,following example,517,entity,-9.693113327026367,hit_wordnet
1290,261,following example,721,concept,-9.755045890808105,hit_wordnet
1291,262,show,520,time period,-7.013976097106934,hit_wordnet
1292,262,show,674,event,-7.558127403259277,hit_wordnet
1293,262,show,517,entity,-8.388422966003418,hit_wordnet
1294,262,show,70,performance,-8.832911491394043,hit_wordnet
1295,262,show,781,group,-9.24226188659668,hit_wordnet
1296,263,row,520,time period,-7.433156967163086,hit_wordnet
1297,263,row,308,column,-8.728483200073242,hit_wordnet
1298,263,row,644,part,-9.152727127075195,hit_wordnet
1299,263,row,781,group,-9.219378471374512,hit_wordnet
1300,263,row,517,entity,-10.194921493530273,hit_wordnet
1301,264,set,517,entity,-5.552103042602539,hit_wordnet
1302,264,set,781,group,-5.582084655761719,hit_wordnet
1303,264,set,520,time period,-6.055452346801758,hit_wordnet
1304,264,set,552,organization,-6.179274082183838,hit_wordnet
1305,264,set,839,object,-8.35671329498291,hit_wordnet
1306,265,sec,520,time period,-8.087530136108398,hit_wordnet
1307,265,sec,19,time interval,-12.386027336120605,hit_wordnet
1308,265,sec,486,month,-12.388214111328125,hit_wordnet
1309,265,sec,781,group,-12.478032112121582,hit_wordnet
1310,265,sec,484,unit,-13.012097358703613,hit_wordnet
1311,266,cat my.cnf,520,time period,-10.749059677124023,hit_wordnet
1312,266,cat my.cnf,517,entity,-11.488431930541992,hit_wordnet
1313,266,cat my.cnf,781,group,-12.16469669342041,hit_wordnet
1314,266,cat my.cnf,683,process,-15.184045791625977,hit_wordnet
1315,266,cat my.cnf,558,child,-15.25755500793457,hit_wordnet
1316,267,mysqld,781,group,-10.507403373718262,hit_wordnet
1317,267,mysqld,517,entity,-10.545955657958984,hit_wordnet
1318,267,mysqld,45,mysql,-11.060805320739746,hit_wordnet
1319,267,mysqld,520,time period,-11.42562484741211,hit_wordnet
1320,267,mysqld,7,database,-11.648397445678711,hit_wordnet
1321,268,mysql version,282,database version,-11.391484260559082,hit_wordnet
1322,268,mysql version,520,time period,-11.394340515136719,hit_wordnet
1323,268,mysql version,517,entity,-12.805871963500977,hit_wordnet
1324,268,mysql version,781,group,-14.217947959899902,hit_wordnet
1325,268,mysql version,1509,software,-15.058950424194336,hit_wordnet
1326,269,default row format,276,row format,-6.79997444152832,hit_wordnet
1327,269,default row format,2135,readable format,-10.80258560180664,hit_wordnet
1328,269,default row format,1555,following format,-11.5135498046875,hit_wordnet
1329,269,default row format,520,time period,-12.375234603881836,hit_wordnet
1330,269,default row format,292,innodb_default_row_format,-13.029314994812012,hit_wordnet
1331,270,compact,781,group,-9.291817665100098,hit_wordnet
1332,270,compact,520,time period,-10.446866989135742,hit_wordnet
1333,270,compact,517,entity,-10.651863098144531,hit_wordnet
1334,270,compact,141,machine,-12.37755298614502,hit_wordnet
1335,270,compact,484,unit,-12.929875373840332,hit_wordnet
1336,271,issue,517,entity,-8.711189270019531,hit_wordnet
1337,271,issue,520,time period,-9.364461898803711,hit_wordnet
1338,271,issue,15,valuable information,-9.51656723022461,hit_wordnet
1339,271,issue,8,information,-9.524835586547852,hit_wordnet
1340,271,issue,1704,topic,-9.842761993408203,hit_wordnet
1341,272,upgrade,520,time period,-10.13984489440918,hit_wordnet
1342,272,upgrade,540,addition,-10.971630096435547,hit_wordnet
1343,272,upgrade,517,entity,-12.8409423828125,hit_wordnet
1344,272,upgrade,212,creation,-12.904854774475098,hit_wordnet
1345,272,upgrade,854,active process,-13.626033782958984,hit_wordnet
1346,273,table,781,group,-8.918537139892578,hit_wordnet
1347,273,table,520,time period,-9.018033981323242,hit_wordnet
1348,273,table,517,entity,-9.28758430480957,hit_wordnet
1349,273,table,216,partition,-10.240312576293945,hit_wordnet
1350,273,table,1111,section,-10.671974182128906,hit_wordnet
1351,274,recent version,520,time period,-10.02994155883789,hit_wordnet
1352,274,recent version,91,new version,-10.351140022277832,hit_wordnet
1353,274,recent version,517,entity,-12.717256546020508,hit_wordnet
1354,274,recent version,18,report,-14.030717849731445,hit_wordnet
1355,274,recent version,781,group,-14.327139854431152,hit_wordnet
1356,275,dynamic,520,time period,-8.701635360717773,hit_wordnet
1357,275,dynamic,854,active process,-10.61337661743164,hit_wordnet
1358,275,dynamic,517,entity,-11.315650939941406,hit_wordnet
1359,275,dynamic,721,concept,-11.745491981506348,hit_wordnet
1360,275,dynamic,137,communication,-11.89159870147705,hit_wordnet
1361,276,row format,1555,following format,-9.353904724121094,hit_wordnet
1362,276,row format,2135,readable format,-10.158319473266602,hit_wordnet
1363,276,row format,520,time period,-11.454385757446289,hit_wordnet
1364,276,row format,517,entity,-13.883035659790039,hit_wordnet
1365,276,row format,1509,software,-14.739065170288086,hit_wordnet
1366,277,page,520,time period,-9.83487319946289,hit_wordnet
1367,277,page,517,entity,-10.15846061706543,hit_wordnet
1368,277,page,781,group,-11.49179744720459,hit_wordnet
1369,277,page,839,object,-11.997831344604492,hit_wordnet
1370,277,page,165,case,-12.278100967407227,hit_wordnet
1371,278,dml,520,time period,-11.619308471679688,hit_wordnet
1372,278,dml,484,unit,-12.598464012145996,hit_wordnet
1373,278,dml,517,entity,-12.846832275390625,hit_wordnet
1374,278,dml,781,group,-13.0774507522583,hit_wordnet
1375,278,dml,108,number,-15.781511306762695,hit_wordnet
1376,279,situation,520,time period,-4.612051010131836,hit_wordnet
1377,279,situation,517,entity,-6.812129020690918,hit_wordnet
1378,279,situation,104,state,-8.177154541015625,hit_wordnet
1379,279,situation,839,object,-8.189979553222656,hit_wordnet
1380,279,situation,683,process,-8.418990135192871,hit_wordnet
1381,280,error,520,time period,-8.204080581665039,hit_wordnet
1382,280,error,517,entity,-9.447219848632812,hit_wordnet
1383,280,error,111,message,-11.237146377563477,hit_wordnet
1384,280,error,89,failure,-11.545255661010742,hit_wordnet
1385,280,error,8,information,-11.616273880004883,hit_wordnet
1386,281,database table,7,database,-10.765809059143066,hit_wordnet
1387,281,database table,273,table,-11.921172142028809,hit_wordnet
1388,281,database table,520,time period,-12.11231803894043,hit_wordnet
1389,281,database table,517,entity,-12.734258651733398,hit_wordnet
1390,281,database table,781,group,-13.203810691833496,hit_wordnet
1391,282,database version,520,time period,-11.256093978881836,hit_wordnet
1392,282,database version,436,server version,-13.374191284179688,hit_wordnet
1393,282,database version,517,entity,-13.417739868164062,hit_wordnet
1394,282,database version,91,new version,-15.00052261352539,hit_wordnet
1395,282,database version,781,group,-15.201605796813965,hit_wordnet
1396,283,innodb error,520,time period,-12.218175888061523,hit_wordnet
1397,283,innodb error,517,entity,-12.94760513305664,hit_wordnet
1398,283,innodb error,781,group,-14.321806907653809,hit_wordnet
1399,283,innodb error,683,process,-15.620416641235352,hit_wordnet
1400,283,innodb error,247,problem,-17.797489166259766,hit_wordnet
1401,284,order,517,entity,-6.956655502319336,hit_wordnet
1402,284,order,520,time period,-7.065713882446289,hit_wordnet
1403,284,order,781,group,-8.639062881469727,hit_wordnet
1404,284,order,552,organization,-8.986553192138672,hit_wordnet
1405,284,order,721,concept,-9.308158874511719,hit_wordnet
1406,285,conversion,622,change,-8.528069496154785,hit_wordnet
1407,285,conversion,520,time period,-8.863082885742188,hit_wordnet
1408,285,conversion,212,creation,-9.482294082641602,hit_wordnet
1409,285,conversion,170,action,-9.770118713378906,hit_wordnet
1410,285,conversion,540,addition,-9.827030181884766,hit_wordnet
1411,286,innodb,781,group,-11.74477481842041,hit_wordnet
1412,286,innodb,520,time period,-12.100305557250977,hit_wordnet
1413,286,innodb,517,entity,-12.30656623840332,hit_wordnet
1414,286,innodb,513,tool,-15.460501670837402,hit_wordnet
1415,286,innodb,683,process,-15.813850402832031,hit_wordnet
1416,287,field,520,time period,-8.01095199584961,hit_wordnet
1417,287,field,493,site,-9.952173233032227,hit_wordnet
1418,287,field,198,location,-10.146552085876465,hit_wordnet
1419,287,field,781,group,-10.228154182434082,hit_wordnet
1420,287,field,517,entity,-10.549972534179688,hit_wordnet
1421,288,row size,468,reasonable size,-11.369729995727539,hit_wordnet
1422,288,row size,477,table size,-11.456250190734863,hit_wordnet
1423,288,row size,520,time period,-12.013067245483398,hit_wordnet
1424,288,row size,496,manageable size,-12.054265022277832,hit_wordnet
1425,288,row size,289,size,-12.663257598876953,hit_wordnet
1426,289,size,520,time period,-8.210943222045898,hit_wordnet
1427,289,size,1004,attribute,-9.989710807800293,hit_wordnet
1428,289,size,517,entity,-9.994308471679688,hit_wordnet
1429,289,size,849,kind,-10.211954116821289,hit_wordnet
1430,289,size,490,amount,-10.606241226196289,hit_wordnet
1431,290,index leaf page,520,time period,-12.234468460083008,hit_wordnet
1432,290,index leaf page,517,entity,-13.320510864257812,hit_wordnet
1433,290,index leaf page,277,page,-13.397541999816895,hit_wordnet
1434,290,index leaf page,781,group,-14.25983715057373,hit_wordnet
1435,290,index leaf page,185,network page,-14.969321250915527,hit_wordnet
1436,291,innodb_default_row_format variable,520,time period,-12.759845733642578,hit_wordnet
1437,291,innodb_default_row_format variable,517,entity,-13.54380989074707,hit_wordnet
1438,291,innodb_default_row_format variable,781,group,-14.872536659240723,hit_wordnet
1439,291,innodb_default_row_format variable,2210,selecttypeparameter configuration option,-15.638538360595703,hit_wordnet
