term_id,term_text,term_lemma,length_tokens,freq_total,freq_docs,created_at,updated_at
737,JobAcctGather,jobacctgather,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
738,metrics,metric,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
739,Trackable Resources,trackable resources,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
740,cpu,cpu,1,63,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
741,memory,memory,1,7,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
742,energy,energy,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
743,interval,interval,1,2,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
744,JobAcctGatherFrequency,jobacctgatherfrequency,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
745,freq option,freq option,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
746,command line,command line,2,16,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
747,poll,poll,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
748,end,end,1,8,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
749,--acct-freq,--acct-freq,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
750,nature,nature,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
751,standalone values,standalone value,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
752,data structure,data structure,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
753,TresUsageInTot field,tresusageintot field,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
754,sstat,sstat,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
755,job runtime,job runtime,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
756,sum,sum,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
757,gathered metrics,gathered metric,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
758,TresUsageInTot,tresusageintot,1,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
759,memory=5 G,memory=5 g,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
760,"memory=5G"".",memory=<VAL>,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
761,same example,same example,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
762,TresUsageInMax,tresusageinmax,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
763,maximum memory peak,maximum memory peak,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
764,TresUsageInMaxNode,tresusageinmaxnode,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
765,TresUsageInMaxTask,tresusageinmaxtask,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
766,task i d,task i d,3,10,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
767,largest memory peak,large memory peak,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
768,event,event,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
769,dedicated fields MaxRSS,dedicated field maxrss,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
770,MaxRSSNode,maxrssnode,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
771,MaxRSSTask,maxrsstask,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
772,Other considerations,other consideration,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
773,consumption,consumption,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
774,other jobs,other job,2,3,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
775,many tasks,many task,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
776,running,running,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
777,processes,process,1,10,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
778,other tools,other tool,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
779,TresUsage,tresusage,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
780,different meanings,different meaning,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
781,peaks,peak,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
782,TresUsageInAve,tresusageinave,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
783,average memory peaks,average memory peak,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
784,MaxRSS,maxrss,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
785,outlier task,outlier task,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
786,much memory,much memory,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
787,indication,indication,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
788,single task processes,single task process,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
789,maximum memory,maximum memory,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
790,step memory peak,step memory peak,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
791,Profiling,profiling,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
792,HDF5,hdf5,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
793,other ways,other way,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
794,HDF5,HDF5,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
795,administrator overview,administrator overview,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
796,IBM Spectrum LSF,ibm spectrum lsf,3,5,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
797,various types,various type,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
798,workload,workload,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
799,cluster operations,cluster operation,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
800,IBM,IBM,1,28,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
801,LSF,LSF,1,425,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
802,LSF cluster overview,lsf cluster overview,3,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
803,overview,overview,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
804,important LSF directories,important lsf directory,3,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
805,conﬁguration ﬁles,conﬁguration ﬁle,2,14,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
806,LSF,lsf,1,136,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
807,LSF daemons,lsf daemon,2,32,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
808,cluster properties,cluster property,2,4,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
809,LSF status,lsf status,2,4,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
810,LSF jobs,lsf job,2,8,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
811,LSF problems,lsf problem,2,4,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
812,Troubleshoot common LSF problems,troubleshoot common lsf problem,4,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
813,LSF error messages,lsf error message,3,4,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
814,solution,solution,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
815,contact IBM,contact ibm,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
816,Support,support,1,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
817,LSF terms,lsf term,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
818,concepts,concept,1,4,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
819,LSF basic terms,lsf basic term,3,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
820,Cluster characteristics,cluster characteristic,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
821,installation,installation,1,5,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
822,cluster administrators,cluster administrator,2,4,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
823,File systems,file system,2,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
824,networks,network,1,6,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
825,ﬁle systems,ﬁle system,2,9,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
826,ﬁles,ﬁle,1,50,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
827,Important directories,important directory,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
828,LSF conﬁguration,lsf conﬁguration,2,6,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
829,several conﬁguration ﬁles,several conﬁguration ﬁle,3,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
830,behavior,behavior,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
831,Job states,job state,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
832,IBM ® Spectrum LSF jobs,ibm ® spectrum lsf job,5,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
833,several states,several state,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
834,PEND,pend,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
835,queue,queue,1,50,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
836,scheduling,scheduling,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
837,dispatch,dispatch,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
838,PEND,PEND,1,5,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
839,RUN,RUN,1,8,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
840,exit value,exit value,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
841,DONE,DONE,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
842,EXIT,exit,1,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
843,nonzero exit value,nonzero exit value,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
844,EXIT,EXIT,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
845,PSUSP,psusp,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
846,PSUSP,PSUSP,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
847,USUSP,ususp,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
848,USUSP,USUSP,1,5,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
849,SSUSP,ssusp,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
850,LSF system,lsf system,2,4,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
851,SSUSP,SSUSP,1,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
852,Post - processing,post - processing,3,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
853,POST_DONE,POST_DONE,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
854,POST_ERR,post_err,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
855,POST_ERR,POST_ERR,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
856,UNKWN,unkwn,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
857,mbatchd daemon,mbatchd daemon,2,15,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
858,contact,contact,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
859,sbatchd daemon,sbatchd daemon,2,10,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
860,UNKWN,UNKWN,1,5,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
861,chunk job queue,chunk job queue,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
862,members,member,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
863,chunk job,chunk job,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
864,WAIT,WAIT,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
865,ZOMBI,zombi,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
866,ZOMBI state,zombi state,2,4,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
867,state,state,1,5,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
868,execution host,execution host,2,7,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
869,re - runnable job,re - runnable job,4,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
870,ZOMBI,ZOMBI,1,6,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
871,UNKWN status,unkwn status,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
872,kill signal,kill signal,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
873,bkill command,bkill command,2,5,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
874,UNKWN state,unkwn state,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
875,UNKWN job,unkwn job,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
876,REMOVE_HUNG_JOBS_FOR parameter,remove_hung_jobs_for parameter,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
877,lsb.params ﬁle,lsb.param ﬁle,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
878,hung jobs,hung job,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
879,REMOVE_HUNG_JOBS_FOR,remove_hung_jobs_for,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
880,REMOVE_HUNG_JOBS_FOR,REMOVE_HUNG_JOBS_FOR,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
881,bkill -r command,bkill -r command,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
882,running job,running job,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
883,signal,signal,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
884,job processes,job process,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
885,reply,reply,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
886,mbatchd,mbatchd,1,19,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
887,typical cases,typical case,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
888,procedure,procedure,1,31,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
889,LSF host,lsf host,2,10,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
890,individual computer,individual computer,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
891,processor,processor,1,6,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
892,Multiprocessor hosts,multiprocessor host,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
893,parallel jobs,parallel job,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
894,single process queue,single process queue,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
895,single machine,single machine,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
896,own process queue,own process queue,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
897,group,group,1,7,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
898,execution,execution,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
899,bsub command,bsub command,2,7,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
900,LSF schedules,lsf schedule,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
901,controls,control,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
902,complex problems,complex problem,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
903,simulation scenarios,simulation scenario,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
904,extensive calculations,extensive calculation,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
905,compute power,compute power,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
906,Job ﬁles,job ﬁle,2,5,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
907,conditions,condition,1,5,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
908,UNIX,unix,1,13,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
909,Bourne shell script,bourne shell script,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
910,execution time,execution time,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
911,UNIX,UNIX,1,16,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
912,Windows,windows,1,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
913,batch ﬁle,batch ﬁle,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
914,Interactive batch job,interactive batch job,3,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
915,batch job,batch job,2,4,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
916,application,application,1,15,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
917,advantage,advantage,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
918,LSF scheduling policies,lsf scheduling policy,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
919,tolerance,tolerance,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
920,input,input,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
921,terminal,terminal,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
922,interactive job,interactive job,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
923,message,message,1,20,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
924,new job,new job,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
925,Interactive task,interactive task,2,5,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
926,batch queue,batch queue,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
927,resources,resource,1,60,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
928,best host,good host,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
929,candidate hosts,candidate host,2,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
930,single process,single process,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
931,batch processing features,batch processing feature,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
932,resource requirements,resource requirement,2,7,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
933,selection,selection,1,2,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
934,load,load,1,7,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
935,Local task,local task,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
936,sense,sense,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
937,ls command,ls command,2,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
938,Remote task,remote task,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
939,Host types,host type,2,22,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
940,host models,host model,2,11,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
941,Hosts,hosts,1,5,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
942,type X86_64,type x86_64,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
943,host models Opteron240,host model opteron240,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
944,Opteron840,opteron840,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
945,Intel_EM64 T,intel_em64 t,2,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
946,X86_64,X86_64,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
947,LSF host type,lsf host type,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
948,operating system,operating system,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
949,host CPU architecture,host cpu architecture,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
950,CPU,CPU,1,62,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
951,same operating system,same operating system,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
952,same computer architecture,same computer architecture,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
953,same type,same type,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
954,different set,different set,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
955,LSF binary ﬁles,lsf binary ﬁle,3,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
956,LSF host model,lsf host model,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
957,CPU speed scaling factor,cpu speed scaling factor,4,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
958,placement,placement,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
959,calculations,calculation,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
960,CPU factor,cpu factor,2,5,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
961,LSF resources,lsf resource,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
962,objects,object,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
963,LSF system resources,lsf system resource,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
964,track job requirements,track job requirement,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
965,schedule jobs,schedule job,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
966,individual hosts,individual host,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
967,resource availability,resource availability,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
968,resource limits,resource limit,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
969,load thresholds,load threshold,2,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
970,fair share scheduling,fair share scheduling,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
971,Total CPU time,total cpu time,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
972,Total resident memory usage,total resident memory usage,4,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
973,Total virtual memory usage,total virtual memory usage,4,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
974,active process group ID,active process group id,4,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
975,active processes,active process,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
976,level resource usage,level resource usage,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
977,PIM,pim,1,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
978,PIM,PIM,1,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
979,Load indices,load index,2,8,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
980,non - shared resources,non - shared resource,4,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
981,LIM,lim,1,68,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
982,ﬁxed time intervals,ﬁxed time interval,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
983,LIM,LIM,1,86,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
984,External load indices,external load index,3,6,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
985,Deﬁned,deﬁned,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
986,LSF administrator,lsf administrator,2,18,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
987,External Load Information Manager,external load information manager,4,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
988,ELIM,elim,1,23,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
989,program,program,1,3,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
990,ELIM,ELIM,1,24,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
991,new values,new value,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
992,Static resources,static resource,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
993,host information,host information,2,4,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
994,number,number,1,42,2,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
995,Most static resources,most static resource,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
996,startup time,startup time,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
997,RAM,RAM,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
998,appropriate hosts,appropriate host,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
999,particular jobs,particular job,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1000,binary architecture,binary architecture,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1001,relative CPU speed,relative cpu speed,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1002,conﬁguration,conﬁguration,1,9,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1003,load threshold speciﬁes,load threshold speciﬁes,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1004,load condition,load condition,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1005,threshold,threshold,1,7,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1006,loadStop load threshold,loadstop load threshold,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1007,load levels,load level,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1008,meaning,meaning,1,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1009,speciﬁc load index,speciﬁc load index,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1010,host load conditions,host load condition,3,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1011,threshold values,threshold value,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1012,Runtime resource usage limits,runtime resource usage limit,4,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1013,speciﬁed amount,speciﬁed amount,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1014,soft limits,soft limit,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1015,queue level,queue level,2,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1016,hard limits,hard limit,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1017,job submission,job submission,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1018,Resource allocation limits,resource allocation limit,3,2,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
1019,job scheduling,job scheduling,2,1,1,2025-11-14T15:11:19Z,2025-11-14T15:11:19Z
