id,child_canonical_id,child_canonical_term,parent_canonical_id,parent_canonical_term,score,method
1813,480,archive,2052,whole,-12.293200492858887,hit_wordnet
1814,480,archive,1997,copy,-13.1982421875,hit_wordnet
1815,482,form,517,entity,-7.435812950134277,hit_wordnet
1816,482,form,27,text,-7.810037612915039,hit_wordnet
1817,482,form,208,arbitrary text,-7.925754547119141,hit_wordnet
1818,482,form,6,simple text,-8.040769577026367,hit_wordnet
1819,482,form,781,group,-8.995455741882324,hit_wordnet
1820,483,available configuration,479,relevant configuration,-8.764142990112305,hit_wordnet
1821,483,available configuration,2168,configuration option,-11.684552192687988,hit_wordnet
1822,483,available configuration,73,configuration,-11.876218795776367,hit_wordnet
1823,483,available configuration,319,separate configuration,-11.93398380279541,hit_wordnet
1824,483,available configuration,1369,other configuration,-12.830045700073242,hit_wordnet
1825,484,unit,781,group,-6.699304580688477,hit_wordnet
1826,484,unit,517,entity,-6.7449951171875,hit_wordnet
1827,484,unit,2052,whole,-8.193117141723633,hit_wordnet
1828,484,unit,11,individual,-9.344937324523926,hit_wordnet
1829,484,unit,839,object,-10.722921371459961,hit_wordnet
1830,485,beginning,2052,whole,-4.946957111358643,hit_wordnet
1831,485,beginning,517,entity,-6.319275856018066,hit_wordnet
1832,485,beginning,644,part,-7.640413284301758,hit_wordnet
1833,485,beginning,781,group,-7.758971214294434,hit_wordnet
1834,485,beginning,839,object,-8.150882720947266,hit_wordnet
1835,486,month,781,group,-9.757780075073242,hit_wordnet
1836,486,month,19,particular time,-9.793086051940918,hit_wordnet
1837,486,month,517,entity,-9.79733657836914,hit_wordnet
1838,486,month,2052,whole,-11.169087409973145,hit_wordnet
1839,486,month,39,time,-11.498276710510254,hit_wordnet
1840,487,day,19,particular time,-7.729033470153809,hit_wordnet
1841,487,day,486,month,-8.59830379486084,hit_wordnet
1842,487,day,39,time,-9.500060081481934,hit_wordnet
1843,487,day,517,entity,-10.961645126342773,hit_wordnet
1844,487,day,781,group,-11.520461082458496,hit_wordnet
1845,488,distinction,721,concept,-7.029273986816406,hit_wordnet
1846,488,distinction,882,meaning,-7.745336532592773,hit_wordnet
1847,488,distinction,517,entity,-9.029921531677246,hit_wordnet
1848,488,distinction,1004,attribute,-9.10208511352539,hit_wordnet
1849,488,distinction,849,kind,-9.774988174438477,hit_wordnet
1850,489,active,11,individual,-11.233362197875977,hit_wordnet
1851,489,active,517,entity,-11.272254943847656,hit_wordnet
1852,489,active,781,group,-11.290923118591309,hit_wordnet
1853,489,active,1637,official,-14.176836967468262,hit_wordnet
1854,489,active,484,unit,-14.911145210266113,hit_wordnet
1855,490,amount,1004,attribute,-7.303494453430176,hit_wordnet
1856,490,amount,1376,content,-8.027525901794434,hit_wordnet
1857,490,amount,523,ability,-8.715916633605957,hit_wordnet
1858,490,amount,517,entity,-9.227493286132812,hit_wordnet
1859,490,amount,337,quality,-9.235678672790527,hit_wordnet
1860,492,ongoing,517,entity,-12.159456253051758,hit_wordnet
1861,492,ongoing,674,event,-12.77983283996582,hit_wordnet
1862,492,ongoing,781,group,-12.92056941986084,hit_wordnet
1863,492,ongoing,2093,sequence,-13.329809188842773,hit_wordnet
1864,492,ongoing,683,process,-13.333080291748047,hit_wordnet
1865,493,site,198,location,-5.468308925628662,hit_wordnet
1866,493,site,2052,whole,-6.689582824707031,hit_wordnet
1867,493,site,552,organization,-6.922662734985352,hit_wordnet
1868,493,site,781,group,-6.936881065368652,hit_wordnet
1869,493,site,517,entity,-7.141119956970215,hit_wordnet
1870,495,production,212,creation,-7.756110191345215,hit_wordnet
1871,495,production,622,change,-9.181224822998047,hit_wordnet
1872,495,production,390,work,-9.201264381408691,hit_wordnet
1873,495,production,1709,new process,-9.687134742736816,hit_wordnet
1874,495,production,170,action,-9.928702354431152,hit_wordnet
1875,496,manageable,530,utility,-13.193422317504883,hit_wordnet
1876,496,manageable,517,entity,-13.502517700195312,hit_wordnet
1877,496,manageable,781,group,-14.193177223205566,hit_wordnet
1878,496,manageable,785,control,-14.54088020324707,hit_wordnet
1879,496,manageable,141,machine,-14.6255521774292,hit_wordnet
1880,497,sure old,517,entity,-12.908483505249023,hit_wordnet
1881,497,sure old,781,group,-13.47697925567627,hit_wordnet
1882,497,sure old,249,old,-13.534770965576172,hit_wordnet
1883,497,sure old,11,individual,-13.782442092895508,hit_wordnet
1884,497,sure old,469,age,-14.420402526855469,hit_wordnet
1885,503,certain database,7,database,-6.93276309967041,hit_wordnet
1886,503,certain database,517,entity,-11.813743591308594,hit_wordnet
1887,503,certain database,660,data,-12.896137237548828,hit_wordnet
1888,503,certain database,781,group,-13.594189643859863,hit_wordnet
1889,503,certain database,1060,software,-14.571901321411133,hit_wordnet
1890,504,archived,480,archive,-7.764797210693359,hit_wordnet
1891,504,archived,318,archiving,-11.836174011230469,hit_wordnet
1892,504,archived,517,entity,-12.490852355957031,hit_wordnet
1893,504,archived,781,group,-14.1155424118042,hit_wordnet
1894,504,archived,2052,whole,-14.71948528289795,hit_wordnet
1895,506,mysqldump,517,entity,-10.935049057006836,hit_wordnet
1896,506,mysqldump,781,group,-11.7271089553833,hit_wordnet
1897,506,mysqldump,7,database,-12.31588363647461,hit_wordnet
1898,506,mysqldump,11,individual,-13.717084884643555,hit_wordnet
1899,506,mysqldump,683,process,-13.864395141601562,hit_wordnet
1900,510,slight,2052,whole,-10.9019136428833,hit_wordnet
1901,510,slight,1004,attribute,-11.086342811584473,hit_wordnet
1902,510,slight,490,amount,-11.213351249694824,hit_wordnet
1903,510,slight,517,entity,-11.663463592529297,hit_wordnet
1904,510,slight,644,part,-11.761505126953125,hit_wordnet
1905,512,gap,2052,whole,-8.385432243347168,hit_wordnet
1906,512,gap,644,part,-10.357486724853516,hit_wordnet
1907,512,gap,683,process,-10.47913932800293,hit_wordnet
1908,512,gap,517,entity,-11.020713806152344,hit_wordnet
1909,512,gap,781,group,-11.078558921813965,hit_wordnet
1910,513,tool,781,group,-8.59775447845459,hit_wordnet
1911,513,tool,517,entity,-8.764918327331543,hit_wordnet
1912,513,tool,839,object,-9.440321922302246,hit_wordnet
1913,513,tool,11,individual,-10.195863723754883,hit_wordnet
1914,513,tool,2052,whole,-10.602449417114258,hit_wordnet
1915,514,few,781,group,-9.599299430847168,hit_wordnet
1916,514,few,517,entity,-10.63197135925293,hit_wordnet
1917,514,few,484,unit,-10.737183570861816,hit_wordnet
1918,514,few,240,several,-10.913457870483398,hit_wordnet
1919,514,few,681,many,-11.139283180236816,hit_wordnet
1920,516,detail,1376,content,-7.626416206359863,hit_wordnet
1921,516,detail,8,information,-7.71610164642334,hit_wordnet
1922,516,detail,721,concept,-8.214258193969727,hit_wordnet
1923,516,detail,1004,attribute,-9.259865760803223,hit_wordnet
1924,516,detail,517,entity,-9.303202629089355,hit_wordnet
1925,519,various,781,group,-9.467513084411621,hit_wordnet
1926,519,various,517,entity,-9.879911422729492,hit_wordnet
1927,519,various,849,kind,-11.70179557800293,hit_wordnet
1928,519,various,552,organization,-11.745036125183105,hit_wordnet
1929,519,various,264,set,-11.949334144592285,hit_wordnet
1930,521,man,11,individual,-3.727473735809326,hit_wordnet
1931,521,man,1637,official,-6.822267532348633,hit_wordnet
1932,521,man,781,group,-7.532064437866211,hit_wordnet
1933,521,man,517,entity,-7.704974174499512,hit_wordnet
1934,521,man,749,member,-7.810205936431885,hit_wordnet
1935,523,ability,1004,attribute,-4.637249946594238,hit_wordnet
1936,523,ability,1376,content,-8.693024635314941,hit_wordnet
1937,523,ability,721,concept,-8.811555862426758,hit_wordnet
1938,523,ability,517,entity,-9.14754581451416,hit_wordnet
1939,523,ability,104,state,-9.35918140411377,hit_wordnet
1940,524,additional,517,entity,-10.302459716796875,hit_wordnet
1941,524,additional,108,number,-11.287334442138672,hit_wordnet
1942,524,additional,781,group,-11.375672340393066,hit_wordnet
1943,524,additional,484,unit,-11.430598258972168,hit_wordnet
1944,524,additional,540,addition,-12.440034866333008,hit_wordnet
1945,525,party,781,group,-5.629591941833496,hit_wordnet
1946,525,party,517,entity,-7.324976921081543,hit_wordnet
1947,525,party,11,individual,-9.213549613952637,hit_wordnet
1948,525,party,552,organization,-9.865187644958496,hit_wordnet
1949,525,party,2052,whole,-11.009269714355469,hit_wordnet
1950,526,dashboard,517,entity,-12.963180541992188,hit_wordnet
1951,526,dashboard,955,platform,-13.344552993774414,hit_wordnet
1952,526,dashboard,2052,whole,-13.387925148010254,hit_wordnet
1953,526,dashboard,781,group,-13.677241325378418,hit_wordnet
1954,526,dashboard,141,machine,-13.79171085357666,hit_wordnet
1955,527,graph,517,entity,-8.975150108337402,hit_wordnet
1956,527,graph,2052,whole,-9.355745315551758,hit_wordnet
1957,527,graph,781,group,-10.080809593200684,hit_wordnet
1958,527,graph,683,process,-10.844522476196289,hit_wordnet
1959,527,graph,839,object,-11.133020401000977,hit_wordnet
1960,528,relevant,517,entity,-11.204410552978516,hit_wordnet
1961,528,relevant,8,information,-11.582695960998535,hit_wordnet
1962,528,relevant,1004,attribute,-12.631804466247559,hit_wordnet
1963,528,relevant,1376,content,-12.697056770324707,hit_wordnet
1964,528,relevant,721,concept,-13.03868579864502,hit_wordnet
1965,529,schedmd,517,entity,-12.216634750366211,hit_wordnet
1966,529,schedmd,781,group,-12.382649421691895,hit_wordnet
1967,529,schedmd,11,individual,-13.376178741455078,hit_wordnet
1968,529,schedmd,484,unit,-14.459994316101074,hit_wordnet
1969,529,schedmd,1637,official,-14.591744422912598,hit_wordnet
1970,530,utility,1099,management,-10.134160041809082,hit_wordnet
1971,530,utility,523,ability,-10.417627334594727,hit_wordnet
1972,530,utility,785,control,-10.603004455566406,hit_wordnet
1973,530,utility,381,enterprise,-10.760395050048828,hit_wordnet
1974,530,utility,349,policy,-10.797491073608398,hit_wordnet
1975,531,grafana,781,group,-11.996487617492676,hit_wordnet
1976,531,grafana,517,entity,-12.541667938232422,hit_wordnet
1977,531,grafana,683,process,-14.594602584838867,hit_wordnet
1978,531,grafana,2052,whole,-16.259967803955078,hit_wordnet
1979,531,grafana,11,individual,-16.433452606201172,hit_wordnet
1980,533,prometheu,517,entity,-10.440441131591797,hit_wordnet
1981,533,prometheu,781,group,-11.980900764465332,hit_wordnet
1982,533,prometheu,683,process,-14.148380279541016,hit_wordnet
1983,533,prometheu,721,concept,-14.657450675964355,hit_wordnet
1984,533,prometheu,1613,symbolic,-14.76034927368164,hit_wordnet
1985,534,exporter,11,individual,-12.09695053100586,hit_wordnet
1986,534,exporter,1637,official,-12.44001293182373,hit_wordnet
1987,534,exporter,37,user,-12.954809188842773,hit_wordnet
1988,534,exporter,517,entity,-13.447193145751953,hit_wordnet
1989,534,exporter,1225,owner,-13.711544036865234,hit_wordnet
1990,537,element,517,entity,-7.5531158447265625,hit_wordnet
1991,537,element,2052,whole,-9.38506031036377,hit_wordnet
1992,537,element,781,group,-9.446033477783203,hit_wordnet
1993,537,element,683,process,-10.214719772338867,hit_wordnet
1994,537,element,484,unit,-10.648500442504883,hit_wordnet
1995,540,addition,212,creation,-8.350993156433105,hit_wordnet
1996,540,addition,622,change,-8.949017524719238,hit_wordnet
1997,540,addition,517,entity,-9.095846176147461,hit_wordnet
1998,540,addition,835,placement,-9.584074020385742,hit_wordnet
1999,540,addition,170,action,-10.110766410827637,hit_wordnet
2000,541,add,540,addition,-8.367265701293945,hit_wordnet
2001,541,add,517,entity,-10.094520568847656,hit_wordnet
2002,541,add,664,sum,-11.03177547454834,hit_wordnet
2003,541,add,781,group,-11.552018165588379,hit_wordnet
2004,541,add,108,number,-12.006668090820312,hit_wordnet
2005,542,test,13,task,-10.065949440002441,hit_wordnet
2006,542,test,772,procedure,-10.526866912841797,hit_wordnet
2007,542,test,517,entity,-10.605955123901367,hit_wordnet
2008,542,test,137,communication,-10.854682922363281,hit_wordnet
2009,542,test,674,event,-11.265060424804688,hit_wordnet
2010,543,execute,1317,executing,-9.846379280090332,hit_wordnet
2011,543,execute,517,entity,-10.767730712890625,hit_wordnet
2012,543,execute,753,execution,-12.25541877746582,hit_wordnet
2013,543,execute,13,task,-12.306763648986816,hit_wordnet
2014,543,execute,772,procedure,-12.475987434387207,hit_wordnet
2015,544,sort,517,entity,-10.104625701904297,hit_wordnet
2016,544,sort,781,group,-10.7694730758667,hit_wordnet
2017,544,sort,683,process,-11.070575714111328,hit_wordnet
2018,544,sort,166,combination,-11.315224647521973,hit_wordnet
2019,544,sort,212,creation,-11.36458683013916,hit_wordnet
2020,551,description,613,explanation,-7.865113258361816,hit_wordnet
2021,551,description,721,concept,-8.628582000732422,hit_wordnet
2022,551,description,882,meaning,-9.113141059875488,hit_wordnet
2023,551,description,8,information,-9.71182918548584,hit_wordnet
2024,551,description,517,entity,-10.038225173950195,hit_wordnet
2025,552,organization,517,entity,-5.606260299682617,hit_wordnet
2026,552,organization,781,group,-5.743315696716309,hit_wordnet
2027,552,organization,2052,whole,-7.842132568359375,hit_wordnet
2028,552,organization,683,process,-10.032980918884277,hit_wordnet
2029,552,organization,839,object,-10.202821731567383,hit_wordnet
2030,553,term,517,entity,-7.563664436340332,hit_wordnet
2031,553,term,208,arbitrary text,-9.031158447265625,hit_wordnet
2032,553,term,683,process,-9.065116882324219,hit_wordnet
2033,553,term,781,group,-9.771830558776855,hit_wordnet
2034,553,term,2093,sequence,-10.055480003356934,hit_wordnet
2035,555,hierarchical,781,group,-11.077258110046387,hit_wordnet
2036,555,hierarchical,517,entity,-11.262611389160156,hit_wordnet
2037,555,hierarchical,552,organization,-11.526812553405762,hit_wordnet
2038,555,hierarchical,223,system,-11.98216724395752,hit_wordnet
2039,555,hierarchical,560,hierarchy,-12.750797271728516,hit_wordnet
2040,556,chemistry,565,science,-7.225648880004883,hit_wordnet
2041,556,chemistry,2169,method,-11.573474884033203,hit_wordnet
2042,556,chemistry,517,entity,-12.309938430786133,hit_wordnet
2043,556,chemistry,683,process,-12.691976547241211,hit_wordnet
2044,556,chemistry,721,concept,-12.809111595153809,hit_wordnet
2045,557,physic,517,entity,-9.478935241699219,hit_wordnet
2046,557,physic,781,group,-10.819548606872559,hit_wordnet
2047,557,physic,849,kind,-11.765340805053711,hit_wordnet
2048,557,physic,683,process,-11.844581604003906,hit_wordnet
2049,557,physic,2052,whole,-12.26075267791748,hit_wordnet
2050,558,child,11,individual,-5.968067169189453,hit_wordnet
2051,558,child,517,entity,-7.315054893493652,hit_wordnet
2052,558,child,781,group,-8.03328800201416,hit_wordnet
2053,558,child,521,man,-8.232909202575684,hit_wordnet
2054,558,child,1498,relative,-9.803872108459473,hit_wordnet
2055,560,hierarchy,552,organization,-9.259822845458984,hit_wordnet
2056,560,hierarchy,517,entity,-9.531869888305664,hit_wordnet
2057,560,hierarchy,781,group,-10.159876823425293,hit_wordnet
2058,560,hierarchy,284,order,-10.818561553955078,hit_wordnet
2059,560,hierarchy,223,system,-10.972820281982422,hit_wordnet
2060,561,arbitrary,517,entity,-9.438663482666016,hit_wordnet
2061,561,arbitrary,781,group,-11.028847694396973,hit_wordnet
2062,561,arbitrary,208,arbitrary text,-11.661491394042969,hit_wordnet
2063,561,arbitrary,849,kind,-11.692325592041016,hit_wordnet
2064,561,arbitrary,108,number,-11.734395980834961,hit_wordnet
2065,562,parent,1498,relative,-4.682165145874023,hit_wordnet
2066,562,parent,517,entity,-6.957311630249023,hit_wordnet
2067,562,parent,11,individual,-7.983589172363281,hit_wordnet
2068,562,parent,781,group,-9.04244327545166,hit_wordnet
2069,562,parent,749,member,-11.046448707580566,hit_wordnet
2070,563,add account,1008,configure account,-10.12185001373291,hit_wordnet
2071,563,add account,215,account,-10.568168640136719,hit_wordnet
2072,563,add account,517,entity,-11.242650985717773,hit_wordnet
2073,563,add account,781,group,-13.139666557312012,hit_wordnet
2074,563,add account,11,individual,-14.146810531616211,hit_wordnet
2075,565,science,721,concept,-9.82153606414795,hit_wordnet
2076,565,science,517,entity,-10.307622909545898,hit_wordnet
2077,565,science,2169,method,-10.97461223602295,hit_wordnet
2078,565,science,212,creation,-11.506888389587402,hit_wordnet
2079,565,science,683,process,-12.056398391723633,hit_wordnet
2080,572,user brian,11,individual,-9.997123718261719,hit_wordnet
2081,572,user brian,37,user,-11.457521438598633,hit_wordnet
2082,572,user brian,1637,official,-11.846713066101074,hit_wordnet
2083,572,user brian,517,entity,-12.089277267456055,hit_wordnet
2084,572,user brian,749,member,-12.559093475341797,hit_wordnet
2085,574,other,517,entity,-5.983294486999512,hit_wordnet
2086,574,other,11,individual,-6.4231672286987305,hit_wordnet
2087,574,other,1498,relative,-7.391205787658691,hit_wordnet
2088,574,other,781,group,-7.565859794616699,hit_wordnet
2089,574,other,749,member,-8.914749145507812,hit_wordnet
2090,575,future,674,event,-9.681074142456055,hit_wordnet
2091,575,future,104,state,-9.717248916625977,hit_wordnet
2092,575,future,517,entity,-9.983699798583984,hit_wordnet
2093,575,future,13,task,-10.532766342163086,hit_wordnet
2094,575,future,170,action,-10.764850616455078,hit_wordnet
2095,576,attempt,170,action,-5.368724822998047,hit_wordnet
2096,576,attempt,13,task,-6.4695963859558105,hit_wordnet
2097,576,attempt,674,event,-7.718813896179199,hit_wordnet
2098,576,attempt,1606,situation,-8.246391296386719,hit_wordnet
2099,576,attempt,921,result,-8.428829193115234,hit_wordnet
2100,577,job submission,947,submission,-12.465378761291504,hit_wordnet
2101,577,job submission,452,transaction,-13.238961219787598,hit_wordnet
2102,577,job submission,13,task,-14.07116413116455,hit_wordnet
2103,577,job submission,1816,request,-14.107730865478516,hit_wordnet
2104,577,job submission,170,action,-14.55319881439209,hit_wordnet
2105,581,name cluster,517,entity,-10.372802734375,hit_wordnet
2106,581,name cluster,781,group,-10.777535438537598,hit_wordnet
2107,581,name cluster,85,cluster,-13.036396026611328,hit_wordnet
2108,581,name cluster,208,arbitrary text,-13.076927185058594,hit_wordnet
2109,581,name cluster,998,define cluster,-13.150799751281738,hit_wordnet
2110,586,different bank,517,entity,-11.486709594726562,hit_wordnet
2111,586,different bank,781,group,-11.575146675109863,hit_wordnet
2112,586,different bank,552,organization,-11.861176490783691,hit_wordnet
2113,586,different bank,493,site,-13.077587127685547,hit_wordnet
2114,586,different bank,2052,whole,-13.495165824890137,hit_wordnet
2115,594,regular,11,individual,-7.5255231857299805,hit_wordnet
2116,594,regular,517,entity,-9.987983703613281,hit_wordnet
2117,594,regular,781,group,-10.3161039352417,hit_wordnet
2118,594,regular,749,member,-10.462361335754395,hit_wordnet
2119,594,regular,1637,official,-10.629303932189941,hit_wordnet
2120,595,privatedata,7,database,-11.78964614868164,hit_wordnet
2121,595,privatedata,517,entity,-12.29676628112793,hit_wordnet
2122,595,privatedata,660,data,-13.438543319702148,hit_wordnet
2123,595,privatedata,781,group,-14.059279441833496,hit_wordnet
2124,595,privatedata,503,certain database,-14.166208267211914,hit_wordnet
2125,596,create,212,creation,-5.413391590118408,hit_wordnet
2126,596,create,517,entity,-7.3118181228637695,hit_wordnet
2127,596,create,781,group,-10.176603317260742,hit_wordnet
2128,596,create,683,process,-10.26608943939209,hit_wordnet
2129,596,create,954,product,-10.461103439331055,hit_wordnet
2130,597,alter,517,entity,-6.78065299987793,hit_wordnet
2131,597,alter,839,object,-7.294430732727051,hit_wordnet
2132,597,alter,683,process,-7.82600212097168,hit_wordnet
2133,597,alter,2052,whole,-7.845699310302734,hit_wordnet
2134,597,alter,781,group,-8.164388656616211,hit_wordnet
2135,598,delete,517,entity,-10.825233459472656,hit_wordnet
2136,598,delete,683,process,-11.983667373657227,hit_wordnet
2137,598,delete,170,action,-12.028359413146973,hit_wordnet
2138,598,delete,881,decrease,-12.381855964660645,hit_wordnet
2139,598,delete,622,change,-12.469720840454102,hit_wordnet
2140,600,privilege,523,ability,-10.361565589904785,hit_wordnet
2141,600,privilege,422,permission,-10.563366889953613,hit_wordnet
2142,600,privilege,1004,attribute,-10.740355491638184,hit_wordnet
2143,600,privilege,517,entity,-11.334001541137695,hit_wordnet
2144,600,privilege,1072,ownership,-11.458823204040527,hit_wordnet
2145,601,served,517,entity,-11.608280181884766,hit_wordnet
2146,601,served,781,group,-11.857394218444824,hit_wordnet
2147,601,served,11,individual,-13.684484481811523,hit_wordnet
2148,601,served,2052,whole,-14.0326566696167,hit_wordnet
2149,601,served,111,message,-14.145035743713379,hit_wordnet
2150,603,defaultaccount default,517,entity,-13.192716598510742,hit_wordnet
2151,603,defaultaccount default,781,group,-15.057902336120605,hit_wordnet
2152,603,defaultaccount default,8,information,-15.487008094787598,hit_wordnet
2153,603,defaultaccount default,108,number,-15.500104904174805,hit_wordnet
2154,603,defaultaccount default,1004,attribute,-15.90478229522705,hit_wordnet
2155,605,newname,1670,name,-10.389981269836426,hit_wordnet
2156,605,newname,517,entity,-10.67849349975586,hit_wordnet
2157,605,newname,208,arbitrary text,-12.618532180786133,hit_wordnet
2158,605,newname,781,group,-12.93896198272705,hit_wordnet
2159,605,newname,6,simple text,-13.81014633178711,hit_wordnet
2160,611,resource limit web,517,entity,-12.298824310302734,hit_wordnet
2161,611,resource limit web,781,group,-13.023848533630371,hit_wordnet
2162,611,resource limit web,7,database,-14.024911880493164,hit_wordnet
2163,611,resource limit web,223,system,-14.99105167388916,hit_wordnet
2164,611,resource limit web,2052,whole,-15.044445991516113,hit_wordnet
2165,613,explanation,721,concept,-7.382938385009766,hit_wordnet
2166,613,explanation,8,information,-7.723525047302246,hit_wordnet
2167,613,explanation,137,communication,-7.775322914123535,hit_wordnet
2168,613,explanation,517,entity,-8.387214660644531,hit_wordnet
2169,613,explanation,1704,topic,-8.986994743347168,hit_wordnet
2170,614,resource limit,126,limit,-14.134401321411133,hit_wordnet
2171,614,resource limit,490,amount,-14.221274375915527,hit_wordnet
2172,614,resource limit,517,entity,-14.716619491577148,hit_wordnet
2173,614,resource limit,484,unit,-15.152886390686035,hit_wordnet
2174,614,resource limit,530,utility,-15.155075073242188,hit_wordnet
2175,615,modifying,212,creation,-8.48414421081543,hit_wordnet
2176,615,modifying,622,change,-9.200776100158691,hit_wordnet
2177,615,modifying,2169,method,-9.209365844726562,hit_wordnet
2178,615,modifying,1709,new process,-10.074756622314453,hit_wordnet
2179,615,modifying,772,procedure,-10.114445686340332,hit_wordnet
2180,616,many different,781,group,-10.839085578918457,hit_wordnet
2181,616,many different,517,entity,-11.085878372192383,hit_wordnet
2182,616,many different,849,kind,-12.581138610839844,hit_wordnet
2183,616,many different,552,organization,-13.428444862365723,hit_wordnet
2184,616,many different,104,state,-13.805354118347168,hit_wordnet
2185,618,like,6,simple text,-9.621308326721191,hit_wordnet
2186,618,like,208,arbitrary text,-9.726259231567383,hit_wordnet
2187,618,like,517,entity,-10.081235885620117,hit_wordnet
2188,618,like,781,group,-10.747588157653809,hit_wordnet
2189,618,like,27,text,-11.486604690551758,hit_wordnet
2190,620,typical execute,627,following execute,-10.674101829528809,hit_wordnet
2191,620,typical execute,517,entity,-12.955448150634766,hit_wordnet
2192,620,typical execute,543,execute,-13.310380935668945,hit_wordnet
2193,620,typical execute,18,report,-13.77585220336914,hit_wordnet
2194,620,typical execute,542,test,-14.112466812133789,hit_wordnet
2195,622,change,170,action,-5.819786548614502,hit_wordnet
2196,622,change,683,process,-7.871038436889648,hit_wordnet
2197,622,change,212,creation,-8.361392974853516,hit_wordnet
2198,622,change,137,communication,-8.36156177520752,hit_wordnet
2199,622,change,517,entity,-8.682626724243164,hit_wordnet
2200,623,appropriate slurm,1,slurm,-7.867499351501465,hit_wordnet
2201,623,appropriate slurm,517,entity,-12.872888565063477,hit_wordnet
2202,623,appropriate slurm,781,group,-13.085944175720215,hit_wordnet
2203,623,appropriate slurm,683,process,-13.090572357177734,hit_wordnet
2204,623,appropriate slurm,2052,whole,-14.765686988830566,hit_wordnet
2205,624,entitie,517,entity,-9.87289810180664,hit_wordnet
2206,624,entitie,781,group,-11.693530082702637,hit_wordnet
2207,624,entitie,108,number,-12.369190216064453,hit_wordnet
2208,624,entitie,1004,attribute,-12.598761558532715,hit_wordnet
2209,624,entitie,849,kind,-12.81689453125,hit_wordnet
2210,625,modify,615,modifying,-5.148886203765869,hit_wordnet
2211,625,modify,622,change,-8.735389709472656,hit_wordnet
2212,625,modify,212,creation,-9.336346626281738,hit_wordnet
2213,625,modify,540,addition,-9.79250717163086,hit_wordnet
2214,625,modify,517,entity,-9.988943099975586,hit_wordnet
2215,627,following execute,543,execute,-10.0446138381958,hit_wordnet
2216,627,following execute,517,entity,-13.010120391845703,hit_wordnet
2217,627,following execute,1317,executing,-13.627876281738281,hit_wordnet
2218,627,following execute,772,procedure,-14.395735740661621,hit_wordnet
2219,627,following execute,781,group,-14.528258323669434,hit_wordnet
2220,630,brian,11,individual,-9.799028396606445,hit_wordnet
2221,630,brian,781,group,-10.556431770324707,hit_wordnet
2222,630,brian,521,man,-10.958120346069336,hit_wordnet
2223,630,brian,517,entity,-10.986139297485352,hit_wordnet
2224,630,brian,1637,official,-12.016592979431152,hit_wordnet
2225,631,most,2052,whole,-11.729443550109863,hit_wordnet
2226,631,most,517,entity,-11.733556747436523,hit_wordnet
2227,631,most,484,unit,-12.181513786315918,hit_wordnet
2228,631,most,781,group,-12.454110145568848,hit_wordnet
2229,631,most,490,amount,-12.907946586608887,hit_wordnet
2230,632,removed,517,entity,-10.32872200012207,hit_wordnet
2231,632,removed,598,delete,-10.643654823303223,hit_wordnet
2232,632,removed,683,process,-11.563640594482422,hit_wordnet
2233,632,removed,781,group,-11.99109172821045,hit_wordnet
2234,632,removed,2052,whole,-12.372395515441895,hit_wordnet
2235,633,typographical,27,text,-9.98445987701416,hit_wordnet
2236,633,typographical,6,simple text,-10.05870246887207,hit_wordnet
2237,633,typographical,208,arbitrary text,-10.276233673095703,hit_wordnet
2238,633,typographical,517,entity,-11.780923843383789,hit_wordnet
2239,633,typographical,1613,symbolic,-12.154727935791016,hit_wordnet
2240,634,track,973,path,-9.93307876586914,hit_wordnet
2241,634,track,781,group,-10.551737785339355,hit_wordnet
2242,634,track,427,line,-10.573820114135742,hit_wordnet
2243,634,track,2052,whole,-10.857857704162598,hit_wordnet
2244,634,track,517,entity,-11.449861526489258,hit_wordnet
2245,638,parallel,781,group,-9.124388694763184,hit_wordnet
2246,638,parallel,517,entity,-9.983684539794922,hit_wordnet
2247,638,parallel,2052,whole,-10.772747993469238,hit_wordnet
2248,638,parallel,427,line,-11.238061904907227,hit_wordnet
2249,638,parallel,484,unit,-11.821581840515137,hit_wordnet
2250,639,reason,882,meaning,-8.805298805236816,hit_wordnet
2251,639,reason,613,explanation,-8.849958419799805,hit_wordnet
2252,639,reason,721,concept,-9.455527305603027,hit_wordnet
2253,639,reason,517,entity,-9.50718879699707,hit_wordnet
2254,639,reason,1642,fact,-10.13475513458252,hit_wordnet
2255,640,statistic,108,number,-9.338449478149414,hit_wordnet
2256,640,statistic,490,amount,-9.977018356323242,hit_wordnet
2257,640,statistic,517,entity,-10.238070487976074,hit_wordnet
2258,640,statistic,8,information,-10.612878799438477,hit_wordnet
2259,640,statistic,1642,fact,-10.837115287780762,hit_wordnet
2260,644,part,2052,whole,-3.068840980529785,hit_wordnet
2261,644,part,517,entity,-6.751581192016602,hit_wordnet
2262,644,part,781,group,-6.977193832397461,hit_wordnet
2263,644,part,839,object,-7.687088966369629,hit_wordnet
2264,644,part,484,unit,-8.292166709899902,hit_wordnet
2265,645,many parallel,781,group,-10.147677421569824,hit_wordnet
2266,645,many parallel,638,parallel,-10.44410514831543,hit_wordnet
2267,645,many parallel,517,entity,-11.573175430297852,hit_wordnet
2268,645,many parallel,2052,whole,-12.448071479797363,hit_wordnet
2269,645,many parallel,484,unit,-13.016131401062012,hit_wordnet
2270,646,srun,781,group,-11.686274528503418,hit_wordnet
2271,646,srun,517,entity,-12.709329605102539,hit_wordnet
