term_id,term_text,tf,idf,tf_idf,c_value
403,job accounting data,2.0,1.916290731874155,3.83258146374831,3.169925001442312
406,accounting_storage,2.0,1.916290731874155,3.83258146374831,0.0
432,system name,2.0,1.916290731874155,3.83258146374831,2.0
433,slurm'@'system,2.0,1.916290731874155,3.83258146374831,0.0
434,database storage host,2.0,1.916290731874155,3.83258146374831,3.169925001442312
435,some_pass,2.0,1.916290731874155,3.83258146374831,0.0
436,grant option,2.0,1.916290731874155,3.83258146374831,2.0
471,Purge options,2.0,1.916290731874155,3.83258146374831,2.0
478,day,2.0,1.916290731874155,3.83258146374831,0.0
482,Archive Server,2.0,1.916290731874155,3.83258146374831,2.0
485,archive instance,2.0,1.916290731874155,3.83258146374831,2.0
489,production server,2.0,1.916290731874155,3.83258146374831,2.0
496,mysqldump,2.0,1.916290731874155,3.83258146374831,0.0
510,user associations,2.0,1.916290731874155,3.83258146374831,2.0
519,dashboards,2.0,1.916290731874155,3.83258146374831,0.0
526,Prometheus,2.0,1.916290731874155,3.83258146374831,0.0
527,InfluxDB,2.0,1.916290731874155,3.83258146374831,0.0
528,exporter tool,2.0,1.916290731874155,3.83258146374831,2.0
529,performance metrics,2.0,1.916290731874155,3.83258146374831,2.0
537,execute line,2.0,1.916290731874155,3.83258146374831,1.0
544,account test,2.0,1.916290731874155,3.83258146374831,2.0
555,sacctmgr options,2.0,1.916290731874155,3.83258146374831,2.0
556,account name,2.0,1.916290731874155,3.83258146374831,2.0
578,Limit Enforcement,2.0,1.916290731874155,3.83258146374831,2.0
596,user records,2.0,1.916290731874155,3.83258146374831,2.0
598,brian,2.0,1.916290731874155,3.83258146374831,0.0
617,metrics,2.0,1.916290731874155,3.83258146374831,0.0
621,energy,2.0,1.916290731874155,3.83258146374831,0.0
633,sum,2.0,1.916290731874155,3.83258146374831,0.0
637,TresUsageInMax,2.0,1.916290731874155,3.83258146374831,0.0
659,MaxRSS,2.0,1.916290731874155,3.83258146374831,0.0
674,LSF cluster overview,2.0,1.916290731874155,3.83258146374831,3.169925001442312
675,overview,2.0,1.916290731874155,3.83258146374831,0.0
676,important LSF directories,2.0,1.916290731874155,3.83258146374831,3.169925001442312
684,Troubleshoot common LSF problems,2.0,1.916290731874155,3.83258146374831,4.0
686,solution,2.0,1.916290731874155,3.83258146374831,0.0
688,LSF terms,2.0,1.916290731874155,3.83258146374831,2.0
689,concepts,2.0,1.916290731874155,3.83258146374831,0.0
690,LSF basic terms,2.0,1.916290731874155,3.83258146374831,3.169925001442312
691,Cluster characteristics,2.0,1.916290731874155,3.83258146374831,2.0
696,Important directories,2.0,1.916290731874155,3.83258146374831,2.0
698,several configuration files,2.0,1.916290731874155,3.83258146374831,3.169925001442312
699,behavior,2.0,1.916290731874155,3.83258146374831,0.0
700,Job states,2.0,1.916290731874155,3.83258146374831,2.0
703,PEND,2.0,1.916290731874155,3.83258146374831,0.0
705,scheduling,2.0,1.916290731874155,3.83258146374831,0.0
714,Post-processing,2.0,1.916290731874155,3.83258146374831,3.169925001442312
716,UNKWN,2.0,1.916290731874155,3.83258146374831,0.0
722,ZOMBI,2.0,1.916290731874155,3.83258146374831,0.0
733,lsb.params file,2.0,1.916290731874155,3.83258146374831,2.0
737,running job,2.0,1.916290731874155,3.83258146374831,2.0
738,signal,2.0,1.916290731874155,3.83258146374831,0.0
739,job processes,2.0,1.916290731874155,3.83258146374831,2.0
755,LSF schedules,2.0,1.916290731874155,3.83258146374831,2.0
756,controls,2.0,1.916290731874155,3.83258146374831,0.0
765,execution time,2.0,1.916290731874155,3.83258146374831,2.0
766,Windows,2.0,1.916290731874155,3.83258146374831,0.0
771,advantage,2.0,1.916290731874155,3.83258146374831,0.0
776,interactive job,2.0,1.916290731874155,3.83258146374831,0.0
778,new job,2.0,1.916290731874155,3.83258146374831,2.0
782,best host,2.0,1.916290731874155,3.83258146374831,2.0
783,candidate hosts,2.0,1.916290731874155,3.83258146374831,2.0
798,operating system,2.0,1.916290731874155,3.83258146374831,1.0
802,same type,2.0,1.916290731874155,3.83258146374831,2.0
804,LSF binary files,2.0,1.916290731874155,3.83258146374831,1.584962500721156
808,calculations,2.0,1.916290731874155,3.83258146374831,0.0
810,LSF resources,2.0,1.916290731874155,3.83258146374831,2.0
815,individual hosts,2.0,1.916290731874155,3.83258146374831,2.0
817,resource limits,2.0,1.916290731874155,3.83258146374831,1.0
818,load thresholds,2.0,1.916290731874155,3.83258146374831,1.0
834,External Load Information Manager,2.0,1.916290731874155,3.83258146374831,4.0
838,Static resources,2.0,1.916290731874155,3.83258146374831,1.0
859,queue level,2.0,1.916290731874155,3.83258146374831,2.0
862,Resource allocation limits,2.0,1.916290731874155,3.83258146374831,3.169925001442312
873,install.config command,2.0,1.916290731874155,3.83258146374831,2.0
878,lsf_,2.0,1.916290731874155,3.83258146374831,0.0
884,first host,2.0,1.916290731874155,3.83258146374831,2.0
887,LSF client,2.0,1.916290731874155,3.83258146374831,1.0
903,AFS,2.0,1.916290731874155,3.83258146374831,0.0
904,demand basis,2.0,1.916290731874155,3.83258146374831,2.0
906,integration,2.0,1.916290731874155,3.83258146374831,0.0
910,job output,2.0,1.916290731874155,3.83258146374831,1.0
914,LSF files,2.0,1.916290731874155,3.83258146374831,2.0
921,Example directory structures,2.0,1.916290731874155,3.83258146374831,3.169925001442312
922,following figures,2.0,1.916290731874155,3.83258146374831,2.0
924,new installation,2.0,1.916290731874155,3.83258146374831,2.0
925,Microsoft Windows,2.0,1.916290731874155,3.83258146374831,0.0
926,products,2.0,1.916290731874155,3.83258146374831,0.0
927,platforms,2.0,1.916290731874155,3.83258146374831,0.0
928,directory structure,2.0,1.916290731874155,3.83258146374831,-0.75
930,new UNIX,2.0,1.916290731874155,3.83258146374831,2.0
931,Linux installation,2.0,1.916290731874155,3.83258146374831,2.0
933,Microsoft Windows directory structure,2.0,1.916290731874155,3.83258146374831,4.0
934,new Windows installation,2.0,1.916290731874155,3.83258146374831,3.169925001442312
936,important files,2.0,1.916290731874155,3.83258146374831,2.0
945,cluster users,2.0,1.916290731874155,3.83258146374831,2.0
948,log directories,2.0,1.916290731874155,3.83258146374831,0.0
952,LSF_ENVDIR parameter,2.0,1.916290731874155,3.83258146374831,2.0
953,LSF_ENVDIR,2.0,1.916290731874155,3.83258146374831,0.0
954,/etc directory,2.0,1.916290731874155,3.83258146374831,2.0
955,Defines,2.0,1.916290731874155,3.83258146374831,0.0
970,usr,2.0,1.916290731874155,3.83258146374831,0.0
981,modules,2.0,1.916290731874155,3.83258146374831,0.0
996,resource usage limits,2.0,1.916290731874155,3.83258146374831,1.584962500721156
998,sources,2.0,1.916290731874155,3.83258146374831,0.0
1033,LSF log directory,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1034,LSF_LOGDIR parameter,2.0,1.916290731874155,3.83258146374831,2.0
1037,/tmp,2.0,1.916290731874155,3.83258146374831,0.0
1044,LSF batch workload system configuration,2.0,1.916290731874155,3.83258146374831,4.643856189774724
1050,Configure LSF,2.0,1.916290731874155,3.83258146374831,0.5
1053,LSF external LIM,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1054,LSF administration commands,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1073,LSF execution environment,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1075,LSF Cluster Management,2.0,1.916290731874155,3.83258146374831,0.792481250360578
1079,source command,2.0,1.916290731874155,3.83258146374831,2.0
1100,lot,2.0,1.916290731874155,3.83258146374831,0.0
1110,LSF daemons lim,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1113,current load levels,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1114,LSF batch system configuration,2.0,1.916290731874155,3.83258146374831,1.0
1115,badmin command controls,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1117,batch system status,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1120,available queues,2.0,1.916290731874155,3.83258146374831,2.0
1121,Related concepts,2.0,1.916290731874155,3.83258146374831,2.0
1124,LSF configuration files,2.0,1.916290731874155,3.83258146374831,1.584962500721156
1126,Other messages,2.0,1.916290731874155,3.83258146374831,2.0
1129,Jul,2.0,1.916290731874155,3.83258146374831,0.0
1162,more help,2.0,1.916290731874155,3.83258146374831,2.0
1163,Normal status,2.0,1.916290731874155,3.83258146374831,2.0
1174,minus sign,2.0,1.916290731874155,3.83258146374831,2.0
1175,front,2.0,1.916290731874155,3.83258146374831,0.0
1179,Other useful commands,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1180,bparams command,2.0,1.916290731874155,3.83258146374831,2.0
1181,LSF batch system configuration parameters,2.0,1.916290731874155,3.83258146374831,4.643856189774724
1182,bhist command,2.0,1.916290731874155,3.83258146374831,2.0
1183,historical information,2.0,1.916290731874155,3.83258146374831,2.0
1201,Total number,2.0,1.916290731874155,3.83258146374831,2.0
1205,RSV,2.0,1.916290731874155,3.83258146374831,0.0
1217,U JL,2.0,1.916290731874155,3.83258146374831,2.0
1218,P JL,2.0,1.916290731874155,3.83258146374831,2.0
1227,bqueues -l command,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1228,normal low priority jobs,2.0,1.916290731874155,3.83258146374831,4.0
1229,default queue,2.0,1.916290731874155,3.83258146374831,2.0
1235,ut pg io,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1237,SCHEDULING POLICIES,2.0,1.916290731874155,3.83258146374831,1.0
1252,scheduling queues,2.0,1.916290731874155,3.83258146374831,2.0
1253,job status,2.0,1.916290731874155,3.83258146374831,2.0
1254,bjobs,2.0,1.916290731874155,3.83258146374831,0.0
1256,other information,2.0,1.916290731874155,3.83258146374831,2.0
1257,bkill,2.0,1.916290731874155,3.83258146374831,0.0
1258,Use LSF commands,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1259,bstop,2.0,1.916290731874155,3.83258146374831,0.0
1260,resume,2.0,1.916290731874155,3.83258146374831,0.0
1261,lsgrun,2.0,1.916290731874155,3.83258146374831,0.0
1262,current local host,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1263,appropriate host type,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1264,lsgrun command,2.0,1.916290731874155,3.83258146374831,2.0
1276,short,2.0,1.916290731874155,3.83258146374831,0.0
1280,standard error,2.0,1.916290731874155,3.83258146374831,2.0
1295,SUBMIT_TIME,2.0,1.916290731874155,3.83258146374831,0.0
1296,user1 RUN normal hosta hostb sleep,2.0,1.916290731874155,3.83258146374831,5.169925001442312
1298,sleep,2.0,1.916290731874155,3.83258146374831,0.0
1305,own jobs,2.0,1.916290731874155,3.83258146374831,2.0
1312,root lsf,2.0,1.916290731874155,3.83258146374831,2.0
1316,Nov,2.0,1.916290731874155,3.83258146374831,0.0
1317,hostname command,2.0,1.916290731874155,3.83258146374831,2.0
1326,hostb,2.0,1.916290731874155,3.83258146374831,0.0
1328,Wrapper shell scripts,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1330,application source code,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1331,interfaces,2.0,1.916290731874155,3.83258146374831,0.0
1335,wrapper script,2.0,1.916290731874155,3.83258146374831,2.0
1342,rusage,2.0,1.916290731874155,3.83258146374831,0.0
1351,Wrapper binary programs,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1363,IBM,2.0,1.916290731874155,3.83258146374831,0.0
1374,LSF users,2.0,1.916290731874155,3.83258146374831,1.0
1375,own .cshrc,2.0,1.916290731874155,3.83258146374831,2.0
1376,LSF installation script lsfinstall,2.0,1.916290731874155,3.83258146374831,4.0
1378,additional jobs,2.0,1.916290731874155,3.83258146374831,2.0
1380,other configuration files,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1381,Edit,2.0,1.916290731874155,3.83258146374831,0.0
1384,Edit lsb.queues,2.0,1.916290731874155,3.83258146374831,2.0
1388,contents,2.0,1.916290731874155,3.83258146374831,0.0
1389,LSF_TOP directory,2.0,1.916290731874155,3.83258146374831,2.0
1392,Kernel,2.0,1.916290731874155,3.83258146374831,0.0
1398,IBM Passport Advantage,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1410,LSF installation script directory,2.0,1.916290731874155,3.83258146374831,4.0
1411,b. Change,2.0,1.916290731874155,3.83258146374831,2.0
1412,installation script directory,2.0,1.916290731874155,3.83258146374831,0.0
1413,# cd,2.0,1.916290731874155,3.83258146374831,2.0
1418,Installing IBM Spectrum LSF,2.0,1.916290731874155,3.83258146374831,4.0
1431,% lsadmin reconfig,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1433,lsadmin reconfig command checks,2.0,1.916290731874155,3.83258146374831,4.0
1439,badmin reconfig command checks,2.0,1.916290731874155,3.83258146374831,4.0
1447,IBM Spectrum LSF Cluster Management,2.0,1.916290731874155,3.83258146374831,4.643856189774724
1472,Begin Queue,2.0,1.916290731874155,3.83258146374831,2.0
1476,End Queue,2.0,1.916290731874155,3.83258146374831,2.0
1497,Configure LSF daemons,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1510,ID mode bit,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1515,install directory,2.0,1.916290731874155,3.83258146374831,2.0
1548,N Y,2.0,1.916290731874155,3.83258146374831,2.0
1555,license resources,2.0,1.916290731874155,3.83258146374831,2.0
1578,ELIM program,2.0,1.916290731874155,3.83258146374831,1.0
1594,IBM Support,2.0,1.916290731874155,3.83258146374831,-1.0
1598,lsadmin reconfig,2.0,1.916290731874155,3.83258146374831,0.0
1599,badmin reconfig,2.0,1.916290731874155,3.83258146374831,-1.5
1600,lsload,2.0,1.916290731874155,3.83258146374831,0.0
1606,minute,2.0,1.916290731874155,3.83258146374831,0.0
1616,indices,2.0,1.916290731874155,3.83258146374831,0.0
1619,Most problems,2.0,1.916290731874155,3.83258146374831,2.0
1620,incorrect installation,2.0,1.916290731874155,3.83258146374831,2.0
1622,Log messages,2.0,1.916290731874155,3.83258146374831,2.0
1623,lsadmin ckconfig,2.0,1.916290731874155,3.83258146374831,0.75
1634,lsadmin ckconfig -v command,2.0,1.916290731874155,3.83258146374831,4.0
1635,command output,2.0,1.916290731874155,3.83258146374831,1.0
1643,first few hosts,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1651,LIM error log,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1657,local LIM,2.0,1.916290731874155,3.83258146374831,2.0
1662,LIM error,2.0,1.916290731874155,3.83258146374831,0.0
1677,IPv6 address,2.0,1.916290731874155,3.83258146374831,2.0
1689,User permission,2.0,1.916290731874155,3.83258146374831,2.0
1694,setuid bit set,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1698,nosuid flag,2.0,1.916290731874155,3.83258146374831,2.0
1712,characters,2.0,1.916290731874155,3.83258146374831,0.0
1723,different name,2.0,1.916290731874155,3.83258146374831,2.0
1735,process groups,2.0,1.916290731874155,3.83258146374831,0.6000000000000001
1759,Unknown host type,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1763,bctrld,2.0,1.916290731874155,3.83258146374831,0.0
1771,automatic detection,2.0,1.916290731874155,3.83258146374831,2.0
1772,incorrect CPU factors,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1773,DEFAULT type,2.0,1.916290731874155,3.83258146374831,2.0
1775,DEFAULT host type,2.0,1.916290731874155,3.83258146374831,3.169925001442312
1786,NTX,2.0,1.916290731874155,3.83258146374831,0.0
1787,Host Architecture,2.0,1.916290731874155,3.83258146374831,2.0
1819,General errors,2.0,1.916290731874155,3.83258146374831,2.0
1827,swap space,2.0,1.916290731874155,3.83258146374831,1.0
1833,tcp,2.0,1.916290731874155,3.83258146374831,0.0
1838,identd daemon,2.0,1.916290731874155,3.83258146374831,2.0
1843,protocol error,2.0,1.916290731874155,3.83258146374831,2.0
1859,init_AcceptSock,2.0,1.916290731874155,3.83258146374831,0.0
1860,exiting,2.0,1.916290731874155,3.83258146374831,0.0
1863,initSock,2.0,1.916290731874155,3.83258146374831,0.0
1892,section resource,2.0,1.916290731874155,3.83258146374831,2.0
1903,rcvLoadVector,2.0,1.916290731874155,3.83258146374831,0.0
1904,Sender,2.0,1.916290731874155,3.83258146374831,0.0
1905,config,2.0,1.916290731874155,3.83258146374831,0.0
1918,doacceptconn,2.0,1.916290731874155,3.83258146374831,0.0
1929,resControl,2.0,1.916290731874155,3.83258146374831,0.0
1949,jobfile,2.0,1.916290731874155,3.83258146374831,0.0
1954,rmLogJobInfo,2.0,1.916290731874155,3.83258146374831,0.0
1961,lock file,2.0,1.916290731874155,3.83258146374831,2.0
1967,lost_and_found,2.0,1.916290731874155,3.83258146374831,0.0
1982,LIM API,2.0,1.916290731874155,3.83258146374831,2.0
1993,retry error message,2.0,1.916290731874155,3.83258146374831,3.169925001442312
2001,mbatchd daemonThe mbatchd daemon,2.0,1.916290731874155,3.83258146374831,4.0
2012,Internal library error,2.0,1.916290731874155,3.83258146374831,3.169925001442312
2022,work files,2.0,1.916290731874155,3.83258146374831,1.0
2023,ego.cluster,2.0,1.916290731874155,3.83258146374831,0.0
2061,linear,2.0,1.916290731874155,3.83258146374831,0.0
2064,individual sockets,2.0,1.916290731874155,3.83258146374831,2.0
2069,SelectTypeParameters,2.0,1.916290731874155,3.83258146374831,0.0
2076,boards,2.0,1.916290731874155,3.83258146374831,0.0
2078,PartitionName,2.0,1.916290731874155,3.83258146374831,0.0
2079,Several parameters,2.0,1.916290731874155,3.83258146374831,2.0
2081,OverSubscribe,2.0,1.916290731874155,3.83258146374831,0.0
2082,MaxNodes,2.0,1.916290731874155,3.83258146374831,0.0
2084,SelectTypeselect,2.0,1.916290731874155,3.83258146374831,0.0
2085,cons_tresControls,2.0,1.916290731874155,3.83258146374831,0.0
2088,CR_CPU_Memory,2.0,1.916290731874155,3.83258146374831,0.0
2089,CR_Core,2.0,1.916290731874155,3.83258146374831,0.0
2090,CR_Core_Memory,2.0,1.916290731874155,3.83258146374831,0.0
2091,CR_Socket,2.0,1.916290731874155,3.83258146374831,0.0
2092,| CR_Socket_Memory,2.0,1.916290731874155,3.83258146374831,2.0
2093,additional options,2.0,1.916290731874155,3.83258146374831,2.0
2094,other aspects,2.0,1.916290731874155,3.83258146374831,2.0
2095,CPU resource allocation,2.0,1.916290731874155,3.83258146374831,3.169925001442312
2100,specified layout,2.0,1.916290731874155,3.83258146374831,2.0
2101,ARestricts node selection,2.0,1.916290731874155,3.83258146374831,3.169925001442312
2102,contiguous nodes,2.0,1.916290731874155,3.83258146374831,2.0
2103,specified number,2.0,1.916290731874155,3.83258146374831,2.0
2104,APrevents sharing,2.0,1.916290731874155,3.83258146374831,2.0
2106,node file,2.0,1.916290731874155,3.83258146374831,2.0
2107,specific nodes,2.0,1.916290731874155,3.83258146374831,2.0
2108,memory_bound,2.0,1.916290731874155,3.83258146374831,0.0
2113,block allocation,2.0,1.916290731874155,3.83258146374831,0.0
2114,available CPUs,2.0,1.916290731874155,3.83258146374831,2.0
2121,arbitrary,2.0,1.916290731874155,3.83258146374831,0.0
2124,resource sharing,2.0,1.916290731874155,3.83258146374831,2.0
2125,same node,2.0,1.916290731874155,3.83258146374831,2.0
2139,CPU binding,2.0,1.916290731874155,3.83258146374831,2.0
2149,scontrol,2.0,1.916290731874155,3.83258146374831,0.0
2151,Slurm abstract CPU ids,2.0,1.916290731874155,3.83258146374831,4.0
2152,hardware CPU ids,2.0,1.916290731874155,3.83258146374831,3.169925001442312
2155,Linux command,2.0,1.916290731874155,3.83258146374831,2.0
2167,srun option,2.0,1.916290731874155,3.83258146374831,2.0
2210,cyclic distribution,2.0,1.916290731874155,3.83258146374831,-1.0
2211,Distribute tasks,2.0,1.916290731874155,3.83258146374831,2.0
2215,blocks,2.0,1.916290731874155,3.83258146374831,0.0
2219,node n,2.0,1.916290731874155,3.83258146374831,2.0
2227,default distribution method,2.0,1.916290731874155,3.83258146374831,3.169925001442312
2232,task ids,2.0,1.916290731874155,3.83258146374831,2.0
2233,Allocate cores,2.0,1.916290731874155,3.83258146374831,2.0
2235,Distribute cores,2.0,1.916290731874155,3.83258146374831,2.0
2236,block distribution method,2.0,1.916290731874155,3.83258146374831,3.169925001442312
36,cgroup,2.0,1.5108256237659907,3.0216512475319814,0.0
102,user ID,2.0,1.5108256237659907,3.0216512475319814,1.0
117,usernames,2.0,1.5108256237659907,3.0216512475319814,0.0
121,data,2.0,1.5108256237659907,3.0216512475319814,0.0
127,choice,2.0,1.5108256237659907,3.0216512475319814,0.0
145,UIDs,2.0,1.5108256237659907,3.0216512475319814,0.0
171,job completion,2.0,1.5108256237659907,3.0216512475319814,0.75
208,libraries,2.0,1.5108256237659907,3.0216512475319814,0.0
258,pages,2.0,1.5108256237659907,3.0216512475319814,0.0
290,columns,2.0,1.5108256237659907,3.0216512475319814,0.0
297,assumption,2.0,1.5108256237659907,3.0216512475319814,0.0
318,environment,2.0,1.5108256237659907,3.0216512475319814,0.0
333,default behavior,2.0,1.5108256237659907,3.0216512475319814,2.0
334,policies,2.0,1.5108256237659907,3.0216512475319814,0.0
354,Boolean,2.0,1.5108256237659907,3.0216512475319814,0.0
375,warning message,2.0,1.5108256237659907,3.0216512475319814,2.0
382,LogFile,2.0,1.5108256237659907,3.0216512475319814,0.0
386,places,2.0,1.5108256237659907,3.0216512475319814,0.0
390,prefix,2.0,1.5108256237659907,3.0216512475319814,0.0
400,separate machine,2.0,1.5108256237659907,3.0216512475319814,2.0
481,amount,2.0,1.5108256237659907,3.0216512475319814,0.0
548,job submission command,2.0,1.5108256237659907,3.0216512475319814,3.169925001442312
562,child,2.0,1.5108256237659907,3.0216512475319814,0.0
603,track,2.0,1.5108256237659907,3.0216512475319814,0.0
606,Slurm accounting,2.0,1.5108256237659907,3.0216512475319814,0.0
609,statistics,2.0,1.5108256237659907,3.0216512475319814,0.0
611,user processes,2.0,1.5108256237659907,3.0216512475319814,2.0
622,interval,2.0,1.5108256237659907,3.0216512475319814,0.0
787,selection,2.0,1.5108256237659907,3.0216512475319814,0.0
1273,job options,2.0,1.5108256237659907,3.0216512475319814,2.0
1397,download,2.0,1.5108256237659907,3.0216512475319814,0.0
6,simple text file,1.0,1.916290731874155,1.916290731874155,1.584962500721156
9,sacct command,1.0,1.916290731874155,1.916290731874155,1.0
11,individual tasks,1.0,1.916290731874155,1.916290731874155,1.0
12,load imbalance,1.0,1.916290731874155,1.916290731874155,1.0
14,sstat command,1.0,1.916290731874155,1.916290731874155,1.0
16,valuable information,1.0,1.916290731874155,1.916290731874155,1.0
17,imbalance,1.0,1.916290731874155,1.916290731874155,0.0
20,particular time interval,1.0,1.916290731874155,1.916290731874155,1.584962500721156
21,distinct plugin types,1.0,1.916290731874155,1.916290731874155,1.584962500721156
22,resource accounting,1.0,1.916290731874155,1.916290731874155,1.0
23,Slurm configuration parameters,1.0,1.916290731874155,1.916290731874155,0.0
27,detailed job,1.0,1.916290731874155,1.916290731874155,1.0
28,job step information,1.0,1.916290731874155,1.916290731874155,1.584962500721156
32,mechanism,1.0,1.916290731874155,1.916290731874155,0.0
33,Supported values,1.0,1.916290731874155,1.916290731874155,1.0
34,jobacct_gather,1.0,1.916290731874155,1.916290731874155,0.0
38,job completion information,1.0,1.916290731874155,1.916290731874155,1.584962500721156
39,job name,1.0,1.916290731874155,1.916290731874155,1.0
43,completion time,1.0,1.916290731874155,1.916290731874155,1.0
44,exit status,1.0,1.916290731874155,1.916290731874155,1.0
45,preservation,1.0,1.916290731874155,1.916290731874155,0.0
46,only basic job information,1.0,1.916290731874155,1.916290731874155,2.0
47,minimal overhead,1.0,1.916290731874155,1.916290731874155,1.0
50,appropriate plugin,1.0,1.916290731874155,1.916290731874155,1.0
56,job_completions,1.0,1.916290731874155,1.916290731874155,0.0
57,similar tool,1.0,1.916290731874155,1.916290731874155,1.0
59,SIGUSR2 signal,1.0,1.916290731874155,1.916290731874155,1.0
60,slurmctld daemon,1.0,1.916290731874155,1.916290731874155,1.0
61,new log files,1.0,1.916290731874155,1.916290731874155,1.584962500721156
64,password data,1.0,1.916290731874155,1.916290731874155,1.0
65,Slurm control daemon,1.0,1.916290731874155,1.916290731874155,1.584962500721156
66,user commands,1.0,1.916290731874155,1.916290731874155,1.0
69,database security,1.0,1.916290731874155,1.916290731874155,1.0
70,intermediate daemon,1.0,1.916290731874155,1.916290731874155,1.0
74,such services,1.0,1.916290731874155,1.916290731874155,1.0
78,Slurm SQL,1.0,1.916290731874155,1.916290731874155,1.0
79,database use,1.0,1.916290731874155,1.916290731874155,1.0
80,other Slurm commands,1.0,1.916290731874155,1.916290731874155,1.584962500721156
83,slurmdbd RPMs,1.0,1.916290731874155,1.916290731874155,1.0
84,server,1.0,1.916290731874155,1.916290731874155,0.0
85,MySQL plugin,1.0,1.916290731874155,1.916290731874155,1.0
86,SlurmDBD plugin,1.0,1.916290731874155,1.916290731874155,1.0
88,sacctmgr list cluster,1.0,1.916290731874155,1.916290731874155,1.584962500721156
91,Failure,1.0,1.916290731874155,1.916290731874155,0.0
92,switch,1.0,1.916290731874155,1.916290731874155,0.0
93,new version,1.0,1.916290731874155,1.916290731874155,1.0
94,same time,1.0,1.916290731874155,1.916290731874155,1.0
95,unexpected results,1.0,1.916290731874155,1.916290731874155,1.0
96,Infrastructure,1.0,1.916290731874155,1.916290731874155,0.0
97,multiple clusters,1.0,1.916290731874155,1.916290731874155,1.0
98,single location,1.0,1.916290731874155,1.916290731874155,1.0
99,constraints,1.0,1.916290731874155,1.916290731874155,0.0
100,user naming,1.0,1.916290731874155,1.916290731874155,1.0
103,same person,1.0,1.916290731874155,1.916290731874155,1.0
105,user ID numbers,1.0,1.916290731874155,1.916290731874155,1.584962500721156
111,consistent names,1.0,1.916290731874155,1.916290731874155,1.0
115,lowercase usernames,1.0,1.916290731874155,1.916290731874155,1.0
118,uppercase characters,1.0,1.916290731874155,1.916290731874155,1.0
119,best way,1.0,1.916290731874155,1.916290731874155,1.0
120,security,1.0,1.916290731874155,1.916290731874155,0.0
124,purpose,1.0,1.916290731874155,1.916290731874155,0.0
125,normal MUNGE configuration,1.0,1.916290731874155,1.916290731874155,1.584962500721156
128,single MUNGE key,1.0,1.916290731874155,1.916290731874155,1.584962500721156
129,unique key,1.0,1.916290731874155,1.916290731874155,1.0
130,second key,1.0,1.916290731874155,1.916290731874155,1.0
131,MUNGE enhancements,1.0,1.916290731874155,1.916290731874155,1.0
132,keys,1.0,1.916290731874155,1.916290731874155,0.0
133,single configuration file,1.0,1.916290731874155,1.916290731874155,1.584962500721156
134,different daemons,1.0,1.916290731874155,1.916290731874155,1.0
135,different configurations,1.0,1.916290731874155,1.916290731874155,1.0
136,different keys,1.0,1.916290731874155,1.916290731874155,1.0
137,key files,1.0,1.916290731874155,1.916290731874155,1.0
138,file option,1.0,1.916290731874155,1.916290731874155,1.0
139,proper key,1.0,1.916290731874155,1.916290731874155,1.0
140,distinct local domain sockets,1.0,1.916290731874155,1.916290731874155,2.0
141,local domain socket,1.0,1.916290731874155,1.916290731874155,0.0
142,SlurmDBD configuration files,1.0,1.916290731874155,1.916290731874155,1.584962500721156
144,authentication module,1.0,1.916290731874155,1.916290731874155,1.0
146,same i d,1.0,1.916290731874155,1.916290731874155,1.584962500721156
149,passwd file,1.0,1.916290731874155,1.916290731874155,1.0
150,database server,1.0,1.916290731874155,1.916290731874155,0.0
151,DBD,1.0,1.916290731874155,1.916290731874155,0.0
152,action,1.0,1.916290731874155,1.916290731874155,0.0
154,accounting tools,1.0,1.916290731874155,1.916290731874155,1.0
156,LDAP server,1.0,1.916290731874155,1.916290731874155,1.0
157,Storage Backup Host,1.0,1.916290731874155,1.916290731874155,1.584962500721156
158,backup instance,1.0,1.916290731874155,1.916290731874155,1.0
159,AccountingStorageBackupHost,1.0,1.916290731874155,1.916290731874155,0.0
