term_id,term_text,term_lemma,length_tokens,freq_total,freq_docs,idf,tf_idf,created_at,updated_at
6389,detailed information policies,detailed information policy,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6390,reservation reservation,reservation reservation,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6391,Policy reservation,policy reservation,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6392,ugroup1 user,ugroup1 user,2,8,5,3.762117422372486,30.096939378979886,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6393,Hosts hostA hostB,host hosta hostb,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6394,reservation placeholder,reservation placeholder,2,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6395,user2#,user2#,1,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6396,user2#20 user user,user2#20 user user,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6397,none:0/,none:0/,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6398,duration reservation minutes,duration reservation minute,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6399,Specifies interactive job,specifie interactive job,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6400,reservation specified LSF,reservation specified lsf,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6401,reservation -unit slot,reservation -unit slot,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6402,reservation -unit host,reservation -unit host,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6403,total number hosts,total number host,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6404,Specifies queue,specifie queue,2,5,4,3.9444389791664403,19.722194895832203,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6405,default -unit option,default -unit option,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6406,brsvsub -D,brsvsub -d,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6407,brsvs command,brsv command,2,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6408,user1#,user1#,1,8,2,4.455264602932431,35.642116823459446,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6409,user1#19 user user,user1#19 user user,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6410,hostA:0/,hosta:0/,1,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6411,hostB:0/,hostb:0/,1,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6412,Reservation Status,reservation statu,2,5,2,4.455264602932431,22.276323014662154,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6413,Description job,description job,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6414,Creator user,creator user,2,9,2,4.455264602932431,40.09738142639188,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6415,Reservation Type CLOSED,reservation type closed,3,7,2,4.455264602932431,31.186852220527015,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6416,Resource Unit Host,resource unit host,3,7,2,4.455264602932431,31.186852220527015,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6417,brun command,brun command,2,12,5,3.762117422372486,45.14540906846983,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6418,Forces,force,1,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6419,local hosts IBM,local host ibm,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6420,remote execution cluster,remote execution cluster,3,6,3,4.167582530480651,25.005495182883905,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6421,forced job,forced job,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6422,windows suspending conditions,window suspending condition,3,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6423,jobs advance reservation,job advance reservation,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6424,reservation active job,reservation active job,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6425,finish,finish,1,6,5,3.762117422372486,22.572704534234916,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6426,checkpoint able job,checkpoint able job,3,3,3,4.167582530480651,12.502747591441953,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6427,beginning,beginning,1,4,4,3.9444389791664403,15.777755916665761,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6428,free CPUs,free cpu,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6429,free CPUs host,free cpu host,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6430,static CPUs,static cpu,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6431,hostA hostB CPUs,hosta hostb cpu,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6432,slots hostA,slot hosta,2,7,2,4.455264602932431,31.186852220527015,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6433,number static CPUs,number static cpu,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6434,number sign,number sign,2,5,3,4.167582530480651,20.837912652403254,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6435,prefix number CPUs,prefix number cpu,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6436,command forces job,command force job,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6437,hostA#1 hostB#,hosta#1 hostb#,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6438,information default SLA,information default sla,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6439,list service classes,list service class,3,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6440,service class priority,service class priority,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6441,GOAL,goal,1,25,10,3.1559816188021705,78.89954047005426,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6442,ACTIVE WINDOW,active window,2,19,2,4.455264602932431,84.65002745571618,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6443,throughput velocity goal,throughput velocity goal,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6444,Active time,active time,2,13,3,4.167582530480651,54.17857289624846,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6445,target,target,1,8,2,4.455264602932431,35.642116823459446,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6446,Active Delayed,active delayed,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6447,throughput goals,throughput goal,2,3,3,4.167582530480651,12.502747591441953,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6448,job throughput,job throughput,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6449,SLA THROUGHPUT,sla throughput,2,19,2,4.455264602932431,84.65002745571618,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6450,current throughput SLA,current throughput sla,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6451,jobs clean period,job clean period,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6452,goals time window,goal time window,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6453,finish time SLA,finish time sla,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6454,goal bsla command,goal bsla command,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6455,service class SLA,service class sla,3,5,2,4.455264602932431,22.276323014662154,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6456,SLAs guarantee goals,sla guarantee goal,3,3,1,4.860729711040595,14.582189133121787,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6457,ACCESS_CONTROL,access_control,1,5,4,3.9444389791664403,19.722194895832203,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6458,resource type,resource type,2,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6459,GUAR CONFIG,guar config,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6460,Number resources pool,number resource pool,3,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6461,GUAR,guar,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6462,resources SLA,resource sla,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6463,capacity,capacity,1,8,6,3.6079667425452273,28.86373394036182,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6464,GUARANTEE HOSTS,guarantee host,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6465,guarantee pool SLA,guarantee pool sla,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6466,SLA service classes,sla service class,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6467,EGO consumer hosts,ego consumer host,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6468,EGO_RES_REQ,ego_res_req,1,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6469,EGO resource requirement,ego resource requirement,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6470,MAX_HOST_IDLE_TIME,max_host_idle_time,1,5,3,4.167582530480651,20.837912652403254,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6471,idle hosts LSF,idle host lsf,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6472,NUM_RECALLED_HOSTS,num_recalled_host,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6473,SLA EGO,sla ego,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6474,RECALLED_HOSTS_TIMEOUT,recalled_hosts_timeout,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6475,time EGO,time ego,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6476,workload EGO,workload ego,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6477,Duncan,duncan,1,6,3,4.167582530480651,25.005495182883905,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6478,timeWindow,timewindow,1,6,2,4.455264602932431,26.731587617594585,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6479,DEADLINE timeWindow,deadline timewindow,2,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6480,Daytime Nighttime SLA,daytime nighttime sla,3,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6481,properties status,property statu,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6482,CONSUMER Duncan,consumer duncan,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6483,EGO_RES_REQ host,ego_res_req host,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6484,USER_GROUP user1 user,user_group user1 user,3,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6485,GOAL VELOCITY,goal velocity,2,7,2,4.455264602932431,31.186852220527015,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6486,GOAL DEADLINE,goal deadline,2,5,2,4.455264602932431,22.276323014662154,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6487,linuxHG,linuxhg,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6488,"sla1,","sla1,",1,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6489,"sla2,","sla2,",1,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6490,solarisHG,solarishg,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6491,bsla sla,bsla sla,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6492,ACCESS CONTROL,access control,2,3,3,4.167582530480651,12.502747591441953,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6493,GUARANTEE GUARANTEE TOTAL,guarantee guarantee total,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6494,bslots command,bslot command,2,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6495,backfill window,backfill window,2,6,2,4.455264602932431,26.731587617594585,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6496,estimated start time,estimated start time,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6497,later time,late time,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6498,actual start time,actual start time,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6499,case resource,case resource,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6500,slots processors,slot processor,2,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6501,widths equal larger,width equal large,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6502,requirements time,requirement time,2,3,1,4.860729711040595,14.582189133121787,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6503,R option,r option,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6504,resource requirement sections,resource requirement section,3,6,4,3.9444389791664403,23.66663387499864,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6505,selection string,selection string,2,9,2,4.455264602932431,40.09738142639188,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6506,resource requirement syntax,resource requirement syntax,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6507,select section,select section,2,10,4,3.9444389791664403,39.444389791664406,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6508,runtime limit,runtime limit,2,13,5,3.762117422372486,48.907526490842315,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6509,lengths equal larger,length equal large,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6510,bstage,bstage,1,29,6,3.6079667425452273,104.6310355338116,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6511,file bstage command,file bstage command,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6512,files data manager,file data manager,3,6,2,4.455264602932431,26.731587617594585,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6513,area job,area job,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6514,area job execution,area job execution,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6515,-all,-all,1,9,3,4.167582530480651,37.50824277432586,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6516,-link,-link,1,18,3,4.167582530480651,75.01648554865172,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6517,bstage -tag,bstage -tag,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6518,src -tag tag_name,src -tag tag_name,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6519,job staging area,job staging area,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6520,stage file cache,stage file cache,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6521,Input files overwrite,input file overwrite,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6522,host_name:/abs_file_path file_name,host_name:/abs_file_path file_name,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6523,path file_name,path file_name,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6524,entire folders,entire folder,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6525,directory structure,directory structure,2,6,4,3.9444389791664403,23.66663387499864,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6526,option directory wildcard,option directory wildcard,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6527,destination folder,destination folder,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6528,bstage attempts,bstage attempt,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6529,destination file,destination file,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6530,single file file,single file file,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6531,path file file,path file file,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6532,path directory file,path directory file,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6533,directory wildcard destination,directory wildcard destination,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6534,folder relative job,folder relative job,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6535,directory directory,directory directory,2,3,3,4.167582530480651,12.502747591441953,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6536,LSF attempts,lsf attempt,2,21,9,3.2512917986064953,68.2771277707364,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6537,bjobs -data command,bjob -data command,3,3,3,4.167582530480651,12.502747591441953,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6538,accessible submission host,accessible submission host,3,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6539,contents folder,content folder,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6540,working directory,working directory,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6541,folder files,folder file,2,4,4,3.9444389791664403,15.777755916665761,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6542,underlying structure,underlying structure,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6543,job data requirement,job data requirement,3,9,4,3.9444389791664403,35.499950812497964,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6544,recursive directory,recursive directory,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6545,hostA:/tmp,hosta:/tmp,1,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6546,hostA:/tmp -dst directory,hosta:/tmp -dst directory,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6547,job execution,job execution,2,26,13,2.914819561985282,75.78530861161732,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6548,link,link,1,7,5,3.762117422372486,26.3348219566074,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6549,files local cache,file local cache,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6550,tag folder,tag folder,2,5,3,4.167582530480651,20.837912652403254,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6551,destination option -dst,destination option -dst,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6552,intermediate data file,intermediate datum file,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6553,earlier job,early job,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6554,permission tag,permission tag,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6555,Valid tag,valid tag,2,5,4,3.9444389791664403,19.722194895832203,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6556,alphanumeric characters z,alphanumeric character z,3,7,4,3.9444389791664403,27.61107285416508,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6557,a z,a z,2,7,4,3.9444389791664403,27.61107285416508,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6558,period underscore dash,period underscore dash,3,7,4,3.9444389791664403,27.61107285416508,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6559,job ID array,job id array,3,4,3,4.167582530480651,16.670330121922603,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6560,file_path/file_name,file_path/file_name,1,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6561,file_path/file_name -tag,file_path/file_name -tag,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6562,directory data manager,directory data manager,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6563,option transfer job,option transfer job,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6564,LSF runs,lsf run,2,5,4,3.9444389791664403,19.722194895832203,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6565,command returns,command return,2,6,3,4.167582530480651,25.005495182883905,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6566,destination order files,destination order file,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6567,Required Path file,required path file,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6568,Relative paths,relative path,2,7,5,3.762117422372486,26.3348219566074,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6569,transfer job LSF,transfer job lsf,3,3,3,4.167582530480651,12.502747591441953,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6570,file destination,file destination,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6571,Path folder,path folder,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6572,asterisk wildcard character,asterisk wildcard character,3,6,4,3.9444389791664403,23.66663387499864,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6573,folder destination,folder destination,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6574,file staging area,file staging area,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6575,option submission,option submission,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6576,host directory,host directory,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6577,LSB_OUTDIR environment variable,lsb_outdir environment variable,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6578,root path,root path,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6579,src option,src option,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6580,argument ultimate destination,argument ultimate destination,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6581,LSB_SUB_HOST:$LSB_OUTDIR,lsb_sub_host:$lsb_outdir,1,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6582,LSB_SUB_HOST:$LSB_OUTDIR relative_path,lsb_sub_host:$lsb_outdir relative_path,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6583,LSB_SUB_HOST,lsb_sub_host,1,8,4,3.9444389791664403,31.555511833331522,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6584,path pair,path pair,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6585,path descriptors,path descriptor,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6586,special,special,1,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6587,folders destination location,folder destination location,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6588,source file,source file,2,10,5,3.762117422372486,37.62117422372486,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6589,subsequent job,subsequent job,2,3,3,4.167582530480651,12.502747591441953,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6590,record cache,record cache,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6591,bdata tags command,bdata tag command,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
6592,owner tag folder,owner tag folder,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
